assignment_id,user_id,experiment_id,variant,assigned_at,segment,cluster_id
2837,492,EXP_MODEL_02,control,2026-04-06T19:16,returning,320
2838,537,EXP_MODEL_02,control,2026-03-16T17:19,new,523
2839,109,EXP_MODEL_02,control,2026-04-18T18:16,returning,470
2840,521,EXP_PROMPT_01,treatment,2026-04-14T12:09,returning,296
2841,518,EXP_MODEL_02,treatment,2026-03-17T11:00,enterprise,98
2842,352,EXP_PROMPT_01,control,2026-03-10T06:54,returning,91
2843,69,EXP_MODEL_02,treatment,2026-04-12T03:49,new,604
2844,586,EXP_PROMPT_01,treatment,2026-03-14T12:55,enterprise,583
2845,598,EXP_MODEL_02,treatment,2026-04-07T10:59,returning,612
2846,419,EXP_PROMPT_01,treatment,2026-03-09T14:57,new,78
2847,206,EXP_MODEL_02,control,2026-04-24T03:58,new,166
2848,82,EXP_PROMPT_01,treatment,2026-03-07T14:45,returning,538
2849,115,EXP_PROMPT_01,treatment,2026-03-03T12:31,enterprise,392
2850,288,EXP_PROMPT_01,treatment,2026-04-26T23:03,enterprise,637
2851,226,EXP_MODEL_02,treatment,2026-03-26T20:40,enterprise,138
2852,290,EXP_MODEL_02,treatment,2026-04-15T16:00,returning,248
2853,418,EXP_MODEL_02,control,2026-03-23T14:57,returning,79
2854,598,EXP_MODEL_02,treatment,2026-03-08T19:29,enterprise,300
2855,466,EXP_PROMPT_01,treatment,2026-04-03T13:08,enterprise,89
2856,505,EXP_MODEL_02,treatment,2026-04-20T20:07,enterprise,442
2857,59,EXP_MODEL_02,control,2026-04-20T23:06,enterprise,390
2858,241,EXP_PROMPT_01,control,2026-04-07T20:09,returning,77
2859,563,EXP_MODEL_02,control,2026-04-18T01:11,new,123
2860,539,EXP_PROMPT_01,control,2026-04-24T22:31,enterprise,79
2861,19,EXP_PROMPT_01,control,2026-03-07T15:35,returning,686
2862,509,EXP_PROMPT_01,treatment,2026-04-14T09:14,returning,270
2863,261,EXP_MODEL_02,treatment,2026-04-07T21:37,new,270
2864,347,EXP_MODEL_02,control,2026-03-03T18:39,enterprise,536
2865,511,EXP_MODEL_02,treatment,2026-03-29T20:03,returning,302
2866,27,EXP_MODEL_02,control,2026-04-30T04:30,enterprise,682
2867,290,EXP_PROMPT_01,control,2026-04-16T03:40,enterprise,487
2868,477,EXP_MODEL_02,treatment,2026-03-17T19:27,returning,186
2869,97,EXP_MODEL_02,treatment,2026-03-14T09:04,enterprise,66
2870,428,EXP_MODEL_02,treatment,2026-04-14T18:10,enterprise,196
2871,394,EXP_MODEL_02,control,2026-03-09T09:50,new,134
2872,141,EXP_PROMPT_01,control,2026-04-14T23:31,returning,365
2873,59,EXP_MODEL_02,treatment,2026-03-02T22:45,enterprise,605
2874,537,EXP_MODEL_02,control,2026-03-05T20:05,enterprise,334
2875,293,EXP_PROMPT_01,treatment,2026-04-03T14:18,new,17
2876,3,EXP_PROMPT_01,control,2026-04-08T10:38,new,165
2877,159,EXP_PROMPT_01,control,2026-04-19T06:25,returning,657
2878,143,EXP_MODEL_02,treatment,2026-05-01T21:42,enterprise,580
2879,492,EXP_MODEL_02,treatment,2026-04-30T17:29,returning,405
2880,598,EXP_MODEL_02,control,2026-03-16T08:16,new,609
2881,492,EXP_PROMPT_01,control,2026-04-26T06:47,returning,503
2882,337,EXP_PROMPT_01,control,2026-03-18T12:04,returning,187
2883,473,EXP_MODEL_02,control,2026-04-24T21:55,returning,456
2884,216,EXP_MODEL_02,treatment,2026-03-22T17:19,new,385
2885,478,EXP_MODEL_02,treatment,2026-03-31T23:49,enterprise,334
2886,550,EXP_PROMPT_01,treatment,2026-04-24T08:55,enterprise,94
2887,235,EXP_MODEL_02,control,2026-04-21T15:34,new,87
2888,366,EXP_MODEL_02,treatment,2026-04-22T13:25,enterprise,177
2889,389,EXP_PROMPT_01,treatment,2026-03-26T13:17,enterprise,182
2890,227,EXP_PROMPT_01,treatment,2026-04-06T20:12,enterprise,2
2891,96,EXP_PROMPT_01,treatment,2026-03-05T08:40,new,116
2892,489,EXP_PROMPT_01,control,2026-04-06T04:06,new,265
2893,226,EXP_MODEL_02,control,2026-03-06T06:57,returning,376
2894,558,EXP_MODEL_02,control,2026-04-12T12:39,new,41
2895,326,EXP_MODEL_02,control,2026-03-20T20:59,returning,117
2896,128,EXP_MODEL_02,control,2026-04-13T11:50,new,305
2897,65,EXP_PROMPT_01,treatment,2026-04-30T08:31,enterprise,687
2898,547,EXP_PROMPT_01,control,2026-04-02T11:24,returning,367
2899,419,EXP_MODEL_02,control,2026-04-03T00:04,new,618
2900,576,EXP_PROMPT_01,treatment,2026-04-29T04:01,new,267
2901,385,EXP_PROMPT_01,treatment,2026-04-28T19:04,new,101
2902,64,EXP_MODEL_02,control,2026-03-10T22:22,returning,397
2903,405,EXP_MODEL_02,control,2026-03-21T12:04,new,426
2904,422,EXP_PROMPT_01,control,2026-04-08T18:47,new,408
2905,415,EXP_PROMPT_01,control,2026-03-06T11:49,returning,102
2906,231,EXP_PROMPT_01,treatment,2026-04-20T02:17,enterprise,520
2907,276,EXP_MODEL_02,treatment,2026-03-31T11:51,new,134
2908,572,EXP_MODEL_02,treatment,2026-05-01T11:37,returning,468
2909,566,EXP_PROMPT_01,control,2026-03-31T12:52,returning,664
2910,474,EXP_MODEL_02,control,2026-04-10T14:35,new,289
2911,8,EXP_PROMPT_01,treatment,2026-03-14T07:00,returning,238
2912,96,EXP_PROMPT_01,treatment,2026-03-24T14:50,enterprise,538
2913,73,EXP_PROMPT_01,treatment,2026-03-06T17:03,returning,376
2914,87,EXP_PROMPT_01,control,2026-03-01T16:36,returning,684
2915,300,EXP_PROMPT_01,treatment,2026-04-17T09:19,new,283
2916,454,EXP_MODEL_02,control,2026-04-07T19:32,enterprise,182
2917,183,EXP_PROMPT_01,treatment,2026-03-22T05:31,enterprise,627
2918,596,EXP_PROMPT_01,treatment,2026-03-20T23:05,new,642
2919,470,EXP_MODEL_02,treatment,2026-04-30T17:43,returning,125
2920,21,EXP_PROMPT_01,treatment,2026-04-15T10:04,new,196
2921,576,EXP_MODEL_02,control,2026-03-30T16:45,enterprise,463
2922,537,EXP_PROMPT_01,treatment,2026-03-19T13:04,new,220
2923,430,EXP_MODEL_02,treatment,2026-04-28T20:57,returning,415
2924,425,EXP_PROMPT_01,control,2026-03-15T18:02,returning,2
2925,421,EXP_PROMPT_01,control,2026-04-13T00:23,new,644
2926,376,EXP_MODEL_02,treatment,2026-03-26T09:10,new,216
2927,269,EXP_MODEL_02,control,2026-03-14T16:17,new,332
2928,368,EXP_MODEL_02,control,2026-03-14T08:36,returning,260
2929,40,EXP_MODEL_02,control,2026-04-06T20:15,enterprise,39
2930,562,EXP_MODEL_02,control,2026-04-24T18:59,returning,687
2931,468,EXP_PROMPT_01,treatment,2026-03-01T07:45,new,694
2932,394,EXP_MODEL_02,control,2026-03-26T18:46,returning,124
2933,253,EXP_PROMPT_01,control,2026-04-27T08:54,enterprise,92
2934,424,EXP_PROMPT_01,treatment,2026-04-04T04:18,new,60
2935,440,EXP_MODEL_02,control,2026-03-18T17:02,returning,442
2936,293,EXP_PROMPT_01,control,2026-04-06T18:29,new,126
2937,474,EXP_MODEL_02,control,2026-03-20T13:12,returning,47
2938,87,EXP_MODEL_02,control,2026-03-31T11:39,new,215
2939,208,EXP_PROMPT_01,treatment,2026-04-15T00:13,enterprise,365
2940,361,EXP_PROMPT_01,treatment,2026-03-09T16:58,new,390
2941,413,EXP_PROMPT_01,control,2026-04-21T19:32,enterprise,228
2942,43,EXP_MODEL_02,treatment,2026-03-04T18:00,returning,171
2943,71,EXP_MODEL_02,treatment,2026-04-07T15:50,returning,125
2944,208,EXP_PROMPT_01,treatment,2026-03-31T00:51,returning,221
2945,378,EXP_MODEL_02,treatment,2026-03-22T01:27,returning,686
2946,141,EXP_PROMPT_01,control,2026-03-16T00:51,new,117
2947,390,EXP_MODEL_02,control,2026-04-20T00:02,returning,470
2948,543,EXP_PROMPT_01,treatment,2026-04-19T05:34,new,295
2949,457,EXP_MODEL_02,control,2026-03-23T21:20,enterprise,5
2950,140,EXP_MODEL_02,control,2026-04-29T07:35,returning,460
2951,245,EXP_MODEL_02,control,2026-04-16T15:43,enterprise,126
2952,527,EXP_PROMPT_01,control,2026-03-12T04:47,enterprise,519
2953,331,EXP_PROMPT_01,control,2026-03-28T18:56,enterprise,3
2954,200,EXP_MODEL_02,control,2026-03-27T15:47,new,172
2955,65,EXP_MODEL_02,control,2026-03-29T19:53,enterprise,427
2956,231,EXP_MODEL_02,treatment,2026-04-14T23:10,enterprise,378
2957,93,EXP_PROMPT_01,control,2026-04-06T23:06,enterprise,158
2958,451,EXP_MODEL_02,control,2026-03-23T09:47,enterprise,59
2959,282,EXP_MODEL_02,treatment,2026-04-13T13:04,returning,245
2960,278,EXP_MODEL_02,treatment,2026-04-04T02:36,returning,115
2961,321,EXP_PROMPT_01,control,2026-03-24T12:04,new,348
2962,17,EXP_PROMPT_01,control,2026-04-06T03:18,returning,471
2963,393,EXP_PROMPT_01,treatment,2026-04-12T19:58,returning,488
2964,255,EXP_MODEL_02,treatment,2026-04-22T22:33,new,626
2965,95,EXP_MODEL_02,treatment,2026-03-18T03:52,new,256
2966,429,EXP_PROMPT_01,control,2026-04-15T05:36,new,515
2967,132,EXP_PROMPT_01,treatment,2026-03-08T10:42,returning,75
2968,554,EXP_PROMPT_01,control,2026-05-01T15:30,new,655
2969,93,EXP_MODEL_02,control,2026-04-15T19:57,new,149
2970,507,EXP_PROMPT_01,treatment,2026-03-13T18:08,enterprise,688
2971,423,EXP_PROMPT_01,control,2026-03-17T21:36,enterprise,276
2972,164,EXP_PROMPT_01,treatment,2026-03-13T05:48,new,234
2973,425,EXP_PROMPT_01,treatment,2026-03-16T16:13,enterprise,94
2974,424,EXP_PROMPT_01,control,2026-03-22T20:41,returning,369
2975,461,EXP_PROMPT_01,treatment,2026-03-04T10:55,returning,372
2976,357,EXP_PROMPT_01,control,2026-03-18T14:10,returning,289
2977,217,EXP_PROMPT_01,treatment,2026-04-05T11:05,enterprise,119
2978,520,EXP_MODEL_02,treatment,2026-04-05T18:18,new,514
2979,380,EXP_PROMPT_01,control,2026-04-05T09:12,returning,282
2980,423,EXP_MODEL_02,treatment,2026-04-04T05:43,enterprise,581
2981,537,EXP_PROMPT_01,control,2026-03-15T12:30,new,472
2982,70,EXP_MODEL_02,control,2026-05-01T20:36,returning,460
2983,579,EXP_PROMPT_01,control,2026-03-13T10:33,new,362
2984,247,EXP_PROMPT_01,control,2026-03-31T00:49,enterprise,354
2985,231,EXP_PROMPT_01,control,2026-03-25T05:58,returning,7
2986,511,EXP_PROMPT_01,control,2026-03-03T05:03,new,47
2987,140,EXP_MODEL_02,control,2026-04-08T09:00,returning,310
2988,316,EXP_MODEL_02,treatment,2026-03-19T18:31,returning,179
2989,324,EXP_MODEL_02,control,2026-03-01T06:33,enterprise,243
2990,514,EXP_PROMPT_01,control,2026-04-28T15:54,new,301
2991,368,EXP_MODEL_02,treatment,2026-04-04T23:50,new,7
2992,73,EXP_PROMPT_01,control,2026-03-23T09:27,enterprise,25
2993,405,EXP_PROMPT_01,control,2026-04-29T21:03,new,263
2994,347,EXP_PROMPT_01,treatment,2026-04-02T22:54,enterprise,339
2995,380,EXP_PROMPT_01,treatment,2026-04-15T10:54,enterprise,470
2996,384,EXP_MODEL_02,control,2026-04-20T08:30,returning,653
2997,557,EXP_PROMPT_01,treatment,2026-04-11T00:25,returning,397
2998,498,EXP_PROMPT_01,treatment,2026-05-02T08:04,enterprise,681
2999,594,EXP_PROMPT_01,treatment,2026-04-22T03:31,enterprise,478
3000,6,EXP_PROMPT_01,treatment,2026-04-16T05:22,returning,652
3001,322,EXP_PROMPT_01,control,2026-04-22T20:31,new,58
3002,515,EXP_MODEL_02,control,2026-03-14T09:22,returning,621
3003,306,EXP_MODEL_02,control,2026-04-20T07:07,returning,337
3004,219,EXP_MODEL_02,treatment,2026-03-15T04:24,returning,211
3005,585,EXP_MODEL_02,treatment,2026-04-30T08:27,new,657
3006,543,EXP_PROMPT_01,control,2026-04-02T09:55,returning,635
3007,522,EXP_MODEL_02,control,2026-03-18T21:12,new,227
3008,582,EXP_PROMPT_01,treatment,2026-03-26T04:59,enterprise,578
3009,597,EXP_PROMPT_01,treatment,2026-04-24T15:05,enterprise,454
3010,292,EXP_MODEL_02,treatment,2026-03-12T05:17,returning,699
3011,32,EXP_MODEL_02,treatment,2026-04-15T00:20,new,254
3012,537,EXP_PROMPT_01,control,2026-04-27T15:33,enterprise,178
3013,509,EXP_MODEL_02,control,2026-03-12T00:49,new,544
3014,360,EXP_MODEL_02,control,2026-03-22T12:47,enterprise,303
3015,503,EXP_MODEL_02,control,2026-03-17T16:45,returning,539
3016,224,EXP_PROMPT_01,control,2026-04-22T08:51,returning,129
3017,347,EXP_PROMPT_01,control,2026-04-06T13:23,enterprise,207
3018,183,EXP_PROMPT_01,treatment,2026-03-03T02:07,enterprise,26
3019,164,EXP_PROMPT_01,control,2026-04-04T23:14,new,175
3020,116,EXP_PROMPT_01,control,2026-04-30T20:26,enterprise,37
3021,221,EXP_PROMPT_01,control,2026-03-09T13:21,new,245
3022,232,EXP_PROMPT_01,control,2026-03-15T11:18,enterprise,574
3023,528,EXP_MODEL_02,treatment,2026-03-21T17:42,new,31
3024,6,EXP_PROMPT_01,treatment,2026-03-22T12:21,enterprise,550
3025,542,EXP_PROMPT_01,treatment,2026-04-29T21:57,enterprise,281
3026,322,EXP_MODEL_02,treatment,2026-03-17T06:10,returning,523
3027,353,EXP_PROMPT_01,control,2026-03-20T00:58,enterprise,1
3028,507,EXP_PROMPT_01,treatment,2026-04-12T05:04,new,555
3029,78,EXP_PROMPT_01,treatment,2026-04-28T09:42,returning,555
3030,75,EXP_PROMPT_01,treatment,2026-04-19T18:06,new,41
3031,277,EXP_MODEL_02,control,2026-03-19T04:33,new,310
3032,109,EXP_MODEL_02,control,2026-04-22T16:23,new,49
3033,35,EXP_PROMPT_01,control,2026-04-25T14:08,returning,307
3034,533,EXP_MODEL_02,control,2026-03-25T17:28,new,328
3035,15,EXP_MODEL_02,treatment,2026-03-20T06:23,returning,178
3036,172,EXP_PROMPT_01,control,2026-03-07T03:49,new,78
3037,285,EXP_MODEL_02,control,2026-03-30T10:03,enterprise,376
3038,129,EXP_MODEL_02,treatment,2026-03-21T09:09,enterprise,588
3039,1,EXP_MODEL_02,control,2026-03-17T13:28,new,484
3040,221,EXP_MODEL_02,treatment,2026-04-02T03:55,new,386
3041,203,EXP_PROMPT_01,treatment,2026-03-15T08:55,enterprise,574
3042,57,EXP_PROMPT_01,treatment,2026-04-07T21:21,enterprise,420
3043,435,EXP_MODEL_02,control,2026-04-02T14:01,new,388
3044,533,EXP_PROMPT_01,treatment,2026-03-20T15:55,returning,342
3045,416,EXP_MODEL_02,treatment,2026-04-03T22:15,returning,319
3046,220,EXP_MODEL_02,treatment,2026-04-10T20:30,new,155
3047,389,EXP_PROMPT_01,treatment,2026-04-12T20:54,returning,358
3048,422,EXP_PROMPT_01,control,2026-03-11T13:40,enterprise,567
3049,303,EXP_MODEL_02,control,2026-03-29T03:36,new,237
3050,597,EXP_PROMPT_01,control,2026-04-23T08:57,returning,314
3051,121,EXP_MODEL_02,control,2026-03-18T11:58,returning,242
3052,225,EXP_MODEL_02,treatment,2026-03-12T00:46,returning,234
3053,114,EXP_PROMPT_01,treatment,2026-04-03T13:27,returning,351
3054,371,EXP_MODEL_02,treatment,2026-03-25T09:18,returning,380
3055,110,EXP_MODEL_02,control,2026-03-07T05:48,new,483
3056,216,EXP_PROMPT_01,treatment,2026-04-16T08:54,returning,160
3057,34,EXP_PROMPT_01,control,2026-03-02T05:36,new,524
3058,184,EXP_PROMPT_01,control,2026-03-22T23:20,new,59
3059,510,EXP_MODEL_02,treatment,2026-03-13T23:46,enterprise,135
3060,398,EXP_MODEL_02,treatment,2026-04-16T17:30,new,392
3061,501,EXP_PROMPT_01,treatment,2026-03-08T20:35,returning,485
3062,430,EXP_MODEL_02,treatment,2026-03-24T23:30,enterprise,625
3063,104,EXP_MODEL_02,treatment,2026-03-02T04:33,enterprise,121
3064,421,EXP_PROMPT_01,control,2026-03-01T09:12,returning,336
3065,15,EXP_PROMPT_01,treatment,2026-03-09T02:01,returning,251
3066,40,EXP_MODEL_02,control,2026-03-02T06:38,new,443
3067,55,EXP_MODEL_02,treatment,2026-04-09T14:20,new,137
3068,165,EXP_MODEL_02,control,2026-04-06T09:04,enterprise,423
3069,461,EXP_PROMPT_01,control,2026-04-24T03:02,new,657
3070,334,EXP_MODEL_02,treatment,2026-04-22T03:41,enterprise,19
3071,455,EXP_PROMPT_01,treatment,2026-03-13T21:16,enterprise,374
3072,282,EXP_PROMPT_01,treatment,2026-04-18T03:32,returning,503
3073,459,EXP_PROMPT_01,treatment,2026-04-15T15:43,new,489
3074,110,EXP_PROMPT_01,treatment,2026-03-10T15:44,enterprise,415
3075,349,EXP_MODEL_02,treatment,2026-03-07T12:55,returning,221
3076,491,EXP_MODEL_02,treatment,2026-04-06T09:37,new,583
3077,152,EXP_MODEL_02,control,2026-03-21T16:51,enterprise,476
3078,38,EXP_MODEL_02,control,2026-03-14T13:27,enterprise,98
3079,60,EXP_MODEL_02,treatment,2026-03-04T02:17,returning,369
3080,399,EXP_PROMPT_01,control,2026-04-10T12:59,enterprise,290
3081,211,EXP_MODEL_02,control,2026-03-30T04:56,enterprise,203
3082,63,EXP_MODEL_02,control,2026-04-29T13:24,enterprise,16
3083,55,EXP_PROMPT_01,control,2026-03-12T16:01,enterprise,438
3084,48,EXP_MODEL_02,treatment,2026-03-10T04:41,returning,602
3085,246,EXP_MODEL_02,control,2026-03-15T06:43,returning,160
3086,16,EXP_PROMPT_01,control,2026-03-25T05:05,returning,260
3087,522,EXP_PROMPT_01,control,2026-03-09T21:57,returning,514
3088,42,EXP_MODEL_02,control,2026-03-06T09:03,enterprise,532
3089,450,EXP_MODEL_02,control,2026-04-17T18:20,enterprise,423
3090,221,EXP_MODEL_02,control,2026-03-29T20:47,new,634
3091,322,EXP_PROMPT_01,treatment,2026-03-02T12:27,enterprise,305
3092,318,EXP_MODEL_02,treatment,2026-03-16T18:14,returning,244
3093,281,EXP_PROMPT_01,treatment,2026-04-13T16:14,returning,81
3094,451,EXP_MODEL_02,treatment,2026-03-27T22:17,returning,334
3095,396,EXP_MODEL_02,treatment,2026-03-19T11:43,new,221
3096,152,EXP_PROMPT_01,treatment,2026-03-18T11:45,enterprise,604
3097,54,EXP_PROMPT_01,treatment,2026-03-31T19:28,new,317
3098,52,EXP_MODEL_02,treatment,2026-03-18T07:54,returning,378
3099,417,EXP_MODEL_02,treatment,2026-04-23T11:41,returning,456
3100,141,EXP_MODEL_02,control,2026-04-30T23:35,returning,349
3101,153,EXP_PROMPT_01,control,2026-03-01T20:42,enterprise,664
3102,178,EXP_PROMPT_01,control,2026-03-08T16:43,returning,153
3103,169,EXP_PROMPT_01,control,2026-04-16T07:02,enterprise,210
3104,72,EXP_PROMPT_01,treatment,2026-03-12T23:34,returning,542
3105,381,EXP_MODEL_02,control,2026-04-27T06:49,returning,640
3106,69,EXP_MODEL_02,control,2026-04-04T08:35,new,566
3107,118,EXP_PROMPT_01,treatment,2026-04-30T01:15,returning,33
3108,68,EXP_PROMPT_01,treatment,2026-04-27T18:26,returning,632
3109,521,EXP_PROMPT_01,control,2026-03-29T20:46,returning,588
3110,238,EXP_MODEL_02,treatment,2026-04-24T08:02,returning,622
3111,29,EXP_PROMPT_01,treatment,2026-04-18T02:34,returning,577
3112,599,EXP_MODEL_02,treatment,2026-03-09T14:49,returning,470
3113,425,EXP_MODEL_02,control,2026-04-29T09:57,enterprise,400
3114,305,EXP_PROMPT_01,treatment,2026-03-01T01:09,enterprise,367
3115,361,EXP_PROMPT_01,treatment,2026-04-03T16:43,new,224
3116,396,EXP_PROMPT_01,control,2026-03-20T02:29,returning,636
3117,410,EXP_MODEL_02,control,2026-03-18T00:36,returning,308
3118,550,EXP_MODEL_02,control,2026-04-16T05:59,new,604
3119,3,EXP_MODEL_02,treatment,2026-04-21T07:33,enterprise,699
3120,249,EXP_PROMPT_01,control,2026-03-15T19:19,new,383
3121,387,EXP_PROMPT_01,control,2026-03-24T23:11,new,390
3122,14,EXP_PROMPT_01,treatment,2026-03-19T17:54,enterprise,157
3123,419,EXP_MODEL_02,control,2026-04-30T11:04,returning,512
3124,233,EXP_PROMPT_01,treatment,2026-04-01T02:23,enterprise,174
3125,589,EXP_MODEL_02,treatment,2026-04-23T23:28,new,520
3126,466,EXP_MODEL_02,control,2026-03-23T04:08,enterprise,177
3127,170,EXP_MODEL_02,treatment,2026-04-18T16:42,new,658
3128,335,EXP_PROMPT_01,control,2026-04-04T04:31,enterprise,287
3129,498,EXP_MODEL_02,treatment,2026-03-10T17:00,enterprise,32
3130,8,EXP_PROMPT_01,treatment,2026-03-23T13:34,new,547
3131,235,EXP_MODEL_02,control,2026-04-25T10:28,enterprise,683
3132,208,EXP_MODEL_02,treatment,2026-03-07T17:43,new,417
3133,295,EXP_MODEL_02,treatment,2026-03-29T11:40,new,143
3134,524,EXP_MODEL_02,treatment,2026-03-21T03:17,enterprise,551
3135,86,EXP_MODEL_02,control,2026-03-27T00:32,enterprise,86
3136,63,EXP_PROMPT_01,control,2026-04-21T00:29,new,514
3137,344,EXP_PROMPT_01,treatment,2026-04-24T19:31,returning,659
3138,242,EXP_MODEL_02,control,2026-04-28T22:35,enterprise,283
3139,169,EXP_MODEL_02,treatment,2026-04-16T20:32,enterprise,322
3140,37,EXP_PROMPT_01,control,2026-04-21T07:04,enterprise,372
3141,547,EXP_MODEL_02,treatment,2026-04-28T05:22,returning,671
3142,296,EXP_PROMPT_01,treatment,2026-04-06T16:57,enterprise,190
3143,119,EXP_PROMPT_01,treatment,2026-03-22T12:29,enterprise,53
3144,155,EXP_MODEL_02,control,2026-04-24T22:01,enterprise,646
3145,255,EXP_PROMPT_01,control,2026-03-07T04:00,returning,467
3146,573,EXP_PROMPT_01,control,2026-04-01T19:26,returning,685
3147,97,EXP_PROMPT_01,control,2026-03-08T19:55,returning,263
3148,221,EXP_PROMPT_01,control,2026-03-03T08:44,enterprise,237
3149,277,EXP_PROMPT_01,control,2026-04-18T07:14,enterprise,558
3150,256,EXP_MODEL_02,control,2026-03-05T16:37,returning,581
3151,284,EXP_PROMPT_01,control,2026-03-20T22:44,new,677
3152,444,EXP_MODEL_02,control,2026-04-15T11:40,returning,302
3153,204,EXP_MODEL_02,treatment,2026-04-14T05:44,enterprise,636
3154,340,EXP_MODEL_02,treatment,2026-03-04T15:03,returning,40
3155,350,EXP_MODEL_02,treatment,2026-03-22T02:06,enterprise,679
3156,596,EXP_PROMPT_01,treatment,2026-04-06T14:02,returning,224
3157,456,EXP_PROMPT_01,control,2026-03-23T11:18,enterprise,266
3158,158,EXP_PROMPT_01,control,2026-04-28T17:33,enterprise,643
3159,528,EXP_PROMPT_01,treatment,2026-03-22T23:24,new,14
3160,296,EXP_PROMPT_01,control,2026-03-09T00:30,enterprise,88
3161,264,EXP_MODEL_02,treatment,2026-04-23T10:17,enterprise,301
3162,36,EXP_MODEL_02,control,2026-04-04T13:28,new,13
3163,153,EXP_MODEL_02,treatment,2026-03-23T17:40,enterprise,397
3164,323,EXP_PROMPT_01,treatment,2026-04-12T10:11,new,665
3165,434,EXP_PROMPT_01,treatment,2026-04-03T16:57,new,214
3166,581,EXP_MODEL_02,treatment,2026-04-04T03:44,enterprise,687
3167,229,EXP_MODEL_02,control,2026-03-18T22:01,new,639
3168,211,EXP_PROMPT_01,treatment,2026-04-14T09:15,returning,544
3169,567,EXP_PROMPT_01,control,2026-04-20T23:56,enterprise,538
3170,163,EXP_MODEL_02,control,2026-04-23T13:54,enterprise,292
3171,210,EXP_MODEL_02,treatment,2026-04-25T20:29,enterprise,199
3172,485,EXP_PROMPT_01,treatment,2026-03-26T21:50,returning,361
3173,139,EXP_MODEL_02,control,2026-03-02T00:31,enterprise,229
3174,391,EXP_PROMPT_01,treatment,2026-04-13T10:38,enterprise,2
3175,52,EXP_MODEL_02,treatment,2026-03-29T16:22,new,295
3176,453,EXP_PROMPT_01,control,2026-03-28T23:16,new,669
3177,34,EXP_MODEL_02,treatment,2026-03-23T23:13,returning,90
3178,37,EXP_PROMPT_01,treatment,2026-03-12T17:22,returning,26
3179,558,EXP_PROMPT_01,control,2026-03-26T14:14,new,676
3180,208,EXP_MODEL_02,control,2026-05-02T01:10,new,159
3181,389,EXP_PROMPT_01,control,2026-04-22T05:55,returning,392
3182,517,EXP_MODEL_02,control,2026-03-09T04:07,new,420
3183,577,EXP_PROMPT_01,control,2026-03-11T19:12,enterprise,37
3184,75,EXP_PROMPT_01,treatment,2026-04-04T08:03,new,158
3185,188,EXP_PROMPT_01,treatment,2026-04-04T10:48,new,527
3186,104,EXP_MODEL_02,control,2026-03-19T13:29,returning,680
3187,540,EXP_MODEL_02,control,2026-03-16T21:44,enterprise,375
3188,547,EXP_PROMPT_01,treatment,2026-04-02T12:04,returning,596
3189,230,EXP_MODEL_02,control,2026-04-05T18:36,enterprise,394
3190,121,EXP_MODEL_02,control,2026-03-25T15:06,returning,312
