case_id,industry,region,risk_tier,stream_hour,selected_for_label,selection_probability,label_cost_usd
3395,public_sector,APAC,low,0,0,0.065,7.28
3396,education,NA,low,9,0,0.184,16.02
3397,healthcare,EMEA,low,11,0,0.317,13.53
3398,retail,EMEA,low,11,0,0.063,17.65
3399,education,NA,medium,16,0,0.169,10.9
3400,finance,APAC,high,6,0,0.108,9.57
3401,healthcare,EMEA,low,10,0,0.209,10.82
3402,finance,APAC,high,8,0,0.295,14.13
3403,healthcare,NA,low,5,0,0.241,4.54
3404,healthcare,EMEA,medium,8,0,0.094,17.04
3405,public_sector,APAC,medium,14,0,0.131,4.52
3406,retail,APAC,low,6,0,0.143,15.72
3407,finance,EMEA,low,12,0,0.065,17.49
3408,finance,NA,high,19,0,0.164,11.08
3409,healthcare,EMEA,low,22,0,0.068,6.33
3410,retail,APAC,medium,8,0,0.07,15.97
3411,retail,APAC,high,15,0,0.161,5.86
3412,retail,EMEA,high,17,0,0.191,10.27
3413,healthcare,NA,high,5,0,0.245,9.08
3414,finance,APAC,low,18,0,0.096,9.06
3415,healthcare,EMEA,medium,22,0,0.237,9.16
3416,finance,APAC,low,9,1,0.327,3.87
3417,public_sector,NA,low,4,0,0.206,3.81
3418,retail,APAC,low,16,1,0.182,4.05
3419,public_sector,EMEA,low,21,0,0.09,3.4
3420,healthcare,NA,low,19,0,0.346,14.63
3421,education,NA,medium,1,0,0.328,14.3
3422,education,EMEA,medium,20,0,0.295,12.74
3423,healthcare,EMEA,medium,2,0,0.165,5.86
3424,public_sector,NA,medium,6,0,0.259,14.18
3425,public_sector,NA,low,17,1,0.099,1.58
3426,education,NA,low,0,0,0.226,6.59
3427,public_sector,APAC,high,3,0,0.331,3.48
3428,education,APAC,low,21,0,0.067,16.9
3429,education,APAC,low,13,0,0.115,15.85
3430,retail,EMEA,medium,18,0,0.088,15.48
3431,public_sector,APAC,low,22,0,0.268,14.65
3432,finance,NA,low,18,1,0.08,10.35
3433,education,NA,low,1,0,0.064,7.75
3434,public_sector,APAC,high,4,0,0.21,13.68
3435,public_sector,EMEA,low,14,1,0.096,17.3
3436,education,EMEA,high,8,0,0.091,6.28
3437,retail,APAC,high,23,0,0.193,17.98
3438,healthcare,EMEA,low,18,0,0.31,2.86
3439,education,EMEA,medium,10,1,0.124,15.22
3440,retail,NA,high,8,0,0.119,17.6
3441,retail,EMEA,medium,8,0,0.23,10.96
3442,retail,EMEA,low,14,0,0.256,10.36
3443,public_sector,APAC,low,19,0,0.093,3.22
3444,finance,NA,low,8,0,0.101,8.84
3445,retail,EMEA,high,5,0,0.27,5.07
3446,healthcare,NA,low,2,0,0.33,16.41
3447,finance,EMEA,low,23,0,0.24,1.54
3448,retail,APAC,low,23,0,0.256,12.83
3449,education,APAC,medium,13,0,0.146,11.01
3450,public_sector,NA,medium,15,0,0.161,15.35
3451,finance,APAC,medium,1,0,0.192,10.79
3452,retail,NA,medium,7,0,0.299,8.39
3453,finance,EMEA,medium,22,0,0.191,16.13
3454,finance,NA,high,8,0,0.293,2.5
3455,education,EMEA,low,10,0,0.149,7.39
3456,finance,NA,medium,0,1,0.126,11.21
3457,retail,EMEA,low,23,0,0.16,13.28
3458,public_sector,APAC,medium,3,0,0.338,11.56
3459,education,APAC,low,5,0,0.189,4.86
3460,retail,APAC,low,21,0,0.194,17.07
3461,healthcare,APAC,medium,11,0,0.115,1.63
3462,public_sector,NA,low,8,0,0.288,5.32
3463,education,APAC,medium,1,0,0.156,13.75
3464,healthcare,APAC,low,16,0,0.302,11.28
3465,healthcare,NA,medium,9,0,0.302,3.27
3466,retail,EMEA,low,20,1,0.322,11.08
3467,finance,NA,low,4,0,0.284,8.83
3468,education,APAC,low,22,0,0.314,7.49
3469,education,APAC,low,14,1,0.177,12.61
3470,public_sector,NA,low,11,0,0.348,16.0
3471,public_sector,EMEA,high,23,0,0.099,7.31
3472,finance,EMEA,low,15,0,0.061,2.32
3473,healthcare,NA,low,8,0,0.316,5.84
3474,public_sector,EMEA,medium,22,0,0.107,12.67
3475,education,EMEA,low,9,0,0.25,14.94
3476,education,NA,low,20,0,0.289,14.49
3477,education,APAC,high,9,0,0.174,8.53
3478,finance,NA,low,3,0,0.111,13.88
3479,healthcare,EMEA,low,5,0,0.261,11.8
3480,finance,EMEA,low,14,0,0.116,10.46
3481,education,NA,low,15,0,0.051,16.69
3482,healthcare,APAC,low,13,0,0.273,3.16
3483,healthcare,NA,low,20,0,0.258,16.23
3484,public_sector,EMEA,high,5,0,0.303,1.74
3485,finance,EMEA,medium,22,0,0.255,15.77
3486,education,EMEA,low,20,0,0.12,8.62
3487,retail,APAC,medium,23,0,0.309,14.88
3488,healthcare,APAC,medium,6,0,0.183,4.17
3489,healthcare,EMEA,low,1,0,0.182,3.31
3490,finance,NA,low,16,0,0.085,17.04
3491,education,NA,low,1,1,0.197,9.81
3492,healthcare,APAC,medium,21,0,0.321,4.15
3493,education,NA,low,18,0,0.065,15.36
3494,healthcare,NA,medium,13,0,0.198,9.64
3495,public_sector,EMEA,high,18,0,0.166,12.83
3496,finance,EMEA,low,4,0,0.233,5.95
3497,public_sector,NA,low,8,0,0.233,9.13
3498,retail,EMEA,medium,5,1,0.276,12.01
3499,finance,EMEA,low,5,1,0.335,4.18
3500,retail,APAC,low,10,0,0.337,6.59
3501,education,APAC,low,21,0,0.085,3.07
3502,education,EMEA,medium,16,1,0.23,12.39
3503,education,NA,low,17,0,0.257,8.18
3504,retail,EMEA,medium,15,0,0.135,9.95
3505,healthcare,NA,medium,10,0,0.324,11.42
3506,education,APAC,medium,17,0,0.291,13.05
3507,public_sector,NA,medium,13,0,0.184,4.39
3508,retail,APAC,medium,23,0,0.132,3.19
3509,public_sector,EMEA,medium,16,0,0.215,8.48
3510,retail,APAC,low,9,0,0.163,4.29
3511,healthcare,APAC,low,18,0,0.131,7.29
3512,education,NA,medium,9,0,0.326,5.42
3513,public_sector,EMEA,low,23,0,0.109,14.36
3514,finance,APAC,medium,22,0,0.134,10.74
3515,healthcare,EMEA,low,23,0,0.051,6.71
3516,finance,EMEA,medium,7,0,0.281,9.64
3517,finance,EMEA,medium,3,1,0.321,5.89
3518,public_sector,EMEA,medium,19,0,0.111,8.68
3519,retail,EMEA,medium,3,0,0.283,3.03
3520,finance,NA,low,18,0,0.326,4.16
3521,finance,NA,low,3,0,0.183,15.73
3522,public_sector,EMEA,low,11,0,0.2,8.55
3523,healthcare,APAC,medium,7,0,0.17,9.9
3524,finance,NA,medium,2,0,0.192,17.72
3525,healthcare,EMEA,low,8,0,0.314,14.12
3526,healthcare,NA,high,2,0,0.173,8.63
3527,retail,APAC,low,13,0,0.256,16.57
3528,retail,NA,high,4,0,0.175,8.65
3529,education,EMEA,low,14,0,0.287,17.94
3530,finance,NA,high,22,0,0.263,6.95
3531,education,EMEA,low,3,0,0.05,17.43
3532,healthcare,APAC,low,11,1,0.202,3.76
3533,finance,NA,low,7,0,0.285,13.96
3534,retail,NA,medium,18,0,0.139,9.31
3535,finance,APAC,low,5,0,0.145,10.89
3536,education,NA,medium,20,0,0.112,2.17
3537,public_sector,NA,high,9,0,0.268,12.58
3538,healthcare,EMEA,low,9,0,0.213,14.73
3539,education,APAC,high,4,0,0.209,10.33
3540,retail,NA,low,5,0,0.162,14.93
3541,education,EMEA,high,22,0,0.191,5.7
3542,education,EMEA,low,20,1,0.252,2.08
3543,healthcare,NA,low,1,0,0.164,9.13
3544,finance,APAC,low,6,0,0.17,16.5
3545,retail,APAC,medium,21,0,0.343,8.38
3546,finance,NA,low,2,1,0.307,6.16
3547,education,APAC,high,10,1,0.058,1.9
3548,education,EMEA,low,20,0,0.189,8.44
3549,education,NA,medium,5,0,0.284,13.94
3550,education,EMEA,low,3,0,0.279,5.03
3551,retail,APAC,high,6,0,0.063,13.59
3552,retail,APAC,medium,19,0,0.251,14.76
3553,education,NA,medium,1,0,0.115,8.98
3554,public_sector,EMEA,low,14,0,0.088,5.7
3555,public_sector,NA,low,18,0,0.079,11.01
3556,education,EMEA,low,0,0,0.219,6.75
3557,retail,EMEA,medium,8,0,0.085,8.5
3558,education,APAC,low,10,0,0.307,9.9
3559,retail,NA,medium,9,0,0.091,15.97
3560,education,APAC,low,11,0,0.276,3.95
3561,public_sector,APAC,low,1,0,0.064,4.07
3562,finance,NA,high,10,0,0.321,13.52
3563,healthcare,NA,low,7,0,0.282,13.26
3564,healthcare,NA,medium,3,1,0.274,16.79
3565,finance,APAC,low,6,0,0.321,10.82
3566,retail,NA,low,17,0,0.31,13.28
3567,healthcare,EMEA,medium,12,1,0.295,6.58
3568,public_sector,APAC,low,21,0,0.164,9.51
3569,finance,NA,high,6,0,0.197,15.79
3570,finance,EMEA,medium,14,0,0.053,3.62
3571,finance,EMEA,low,10,0,0.326,10.71
3572,public_sector,EMEA,low,19,0,0.181,17.42
3573,healthcare,APAC,low,7,1,0.295,17.24
3574,retail,NA,low,8,0,0.204,4.31
3575,public_sector,APAC,low,18,0,0.244,7.15
3576,public_sector,EMEA,low,12,0,0.234,4.79
3577,healthcare,EMEA,high,8,0,0.16,14.27
3578,finance,EMEA,low,16,0,0.209,16.64
3579,public_sector,APAC,low,14,0,0.09,13.71
3580,education,APAC,medium,20,0,0.104,15.71
3581,finance,EMEA,low,16,0,0.121,1.99
3582,public_sector,NA,medium,11,0,0.318,2.75
3583,finance,NA,low,6,0,0.167,10.73
3584,finance,EMEA,low,15,0,0.224,15.15
3585,healthcare,NA,high,9,0,0.086,3.16
3586,education,NA,medium,9,0,0.309,5.54
3587,healthcare,EMEA,low,18,1,0.174,14.64
3588,education,EMEA,low,17,0,0.246,17.92
3589,education,EMEA,low,8,0,0.051,2.24
3590,education,NA,medium,8,0,0.053,11.17
3591,finance,APAC,medium,5,0,0.107,3.48
3592,public_sector,APAC,medium,20,0,0.271,16.51
3593,finance,APAC,low,8,1,0.078,8.2
3594,retail,NA,high,21,0,0.211,12.84
3595,education,NA,low,7,0,0.153,14.84
3596,retail,EMEA,low,11,0,0.253,9.52
3597,retail,NA,medium,18,0,0.212,6.09
3598,public_sector,EMEA,high,10,0,0.336,13.03
3599,retail,APAC,medium,9,0,0.221,13.26
3600,public_sector,APAC,low,9,0,0.128,3.46
3601,education,EMEA,medium,15,0,0.05,1.74
3602,public_sector,EMEA,medium,13,0,0.239,16.56
3603,education,EMEA,low,17,0,0.121,9.75
3604,public_sector,APAC,medium,22,0,0.102,10.5
3605,public_sector,EMEA,low,5,0,0.325,13.97
3606,retail,EMEA,medium,4,0,0.276,9.72
3607,healthcare,NA,low,10,0,0.265,9.02
3608,education,NA,low,3,0,0.087,17.15
3609,education,NA,low,12,0,0.226,15.15
3610,finance,EMEA,medium,7,0,0.274,17.36
3611,finance,EMEA,medium,18,0,0.336,8.51
3612,healthcare,EMEA,low,3,1,0.302,9.65
3613,retail,EMEA,medium,6,0,0.094,7.29
3614,retail,EMEA,low,17,0,0.28,5.76
3615,retail,EMEA,low,3,0,0.311,10.51
3616,retail,APAC,high,4,1,0.283,14.98
3617,healthcare,NA,medium,0,0,0.106,3.53
3618,finance,EMEA,medium,22,0,0.3,13.51
3619,education,EMEA,low,7,0,0.311,17.4
3620,finance,NA,high,19,0,0.172,9.33
3621,public_sector,APAC,low,11,0,0.176,15.45
3622,retail,APAC,low,18,0,0.288,14.02
3623,education,NA,low,3,0,0.284,6.19
3624,healthcare,APAC,low,12,1,0.243,14.1
3625,finance,NA,low,6,0,0.308,10.34
3626,retail,NA,low,12,0,0.179,11.68
3627,retail,EMEA,low,15,1,0.281,6.3
3628,finance,NA,low,9,0,0.235,14.24
3629,healthcare,APAC,medium,7,0,0.089,3.16
3630,healthcare,NA,high,13,0,0.095,16.26
3631,education,EMEA,low,5,0,0.152,14.0
3632,education,NA,low,6,0,0.095,10.93
3633,finance,APAC,medium,10,0,0.099,14.07
3634,healthcare,APAC,high,3,0,0.092,3.76
3635,healthcare,EMEA,low,6,0,0.194,4.32
3636,healthcare,APAC,high,15,0,0.311,11.02
3637,healthcare,NA,low,4,1,0.277,10.4
3638,healthcare,NA,low,17,0,0.173,7.24
3639,retail,EMEA,low,10,0,0.27,14.11
3640,healthcare,EMEA,low,13,0,0.12,17.13
3641,retail,NA,low,0,0,0.342,16.01
3642,healthcare,APAC,medium,10,0,0.188,15.17
3643,retail,NA,high,15,0,0.218,13.95
3644,healthcare,NA,low,12,0,0.344,6.98
3645,education,APAC,high,12,0,0.208,3.29
3646,education,APAC,low,4,0,0.143,9.87
3647,healthcare,EMEA,medium,22,1,0.259,4.47
3648,finance,EMEA,medium,8,0,0.1,13.31
3649,healthcare,APAC,low,17,1,0.054,16.37
3650,healthcare,EMEA,medium,7,0,0.125,3.15
3651,healthcare,APAC,low,19,0,0.117,11.2
3652,public_sector,APAC,medium,10,0,0.151,10.56
3653,education,NA,low,8,0,0.254,8.11
3654,healthcare,EMEA,low,5,0,0.117,6.46
3655,healthcare,EMEA,low,8,0,0.308,6.84
3656,healthcare,APAC,medium,19,0,0.343,17.48
3657,public_sector,NA,low,8,0,0.179,2.16
3658,retail,APAC,medium,0,0,0.087,11.57
3659,retail,EMEA,medium,11,0,0.32,17.72
3660,public_sector,EMEA,high,1,0,0.298,15.31
3661,finance,NA,low,4,0,0.112,14.69
3662,retail,APAC,low,4,0,0.127,2.08
3663,education,EMEA,low,18,0,0.288,4.6
3664,education,APAC,low,5,1,0.056,15.15
3665,retail,NA,low,3,0,0.202,14.76
3666,healthcare,EMEA,low,0,0,0.188,16.86
3667,retail,NA,low,1,0,0.184,9.86
3668,finance,APAC,medium,13,1,0.302,10.27
3669,education,APAC,high,20,0,0.202,9.85
3670,finance,APAC,medium,23,0,0.167,4.73
3671,education,EMEA,low,8,0,0.051,10.02
3672,finance,APAC,low,22,0,0.061,3.65
3673,finance,NA,low,9,0,0.063,13.12
3674,finance,EMEA,medium,1,1,0.15,8.26
3675,education,NA,low,17,0,0.287,6.02
3676,education,APAC,low,6,0,0.174,10.09
3677,finance,EMEA,medium,22,1,0.125,5.52
3678,retail,NA,low,9,0,0.27,14.4
3679,finance,APAC,low,8,0,0.097,10.81
3680,healthcare,EMEA,medium,17,0,0.24,13.23
3681,finance,EMEA,low,5,0,0.219,8.76
3682,finance,APAC,low,20,0,0.293,6.28
3683,finance,NA,low,23,0,0.159,17.04
3684,retail,APAC,low,10,0,0.166,17.54
3685,public_sector,APAC,high,16,1,0.1,6.73
3686,public_sector,APAC,medium,0,0,0.295,9.72
3687,finance,NA,low,22,0,0.105,11.18
3688,healthcare,NA,low,23,1,0.083,10.47
3689,healthcare,APAC,low,15,0,0.191,12.23
3690,finance,EMEA,high,10,1,0.239,4.4
3691,education,NA,high,19,0,0.283,10.78
3692,retail,NA,low,2,0,0.055,6.66
3693,education,NA,medium,0,0,0.293,14.74
3694,retail,EMEA,low,12,1,0.166,16.73
3695,public_sector,EMEA,high,4,0,0.145,13.54
3696,education,NA,low,5,0,0.28,5.74
3697,retail,EMEA,low,6,0,0.232,6.95
3698,healthcare,NA,medium,17,0,0.188,10.04
3699,public_sector,NA,low,19,1,0.05,9.23
3700,education,NA,medium,17,0,0.307,7.95
3701,public_sector,EMEA,low,23,0,0.099,6.57
3702,retail,NA,medium,19,0,0.124,8.09
3703,healthcare,APAC,low,20,0,0.276,17.05
3704,healthcare,EMEA,low,11,0,0.209,7.77
3705,retail,APAC,medium,8,0,0.203,5.7
3706,public_sector,APAC,low,11,0,0.347,16.63
3707,finance,EMEA,low,8,0,0.27,14.72
3708,healthcare,APAC,low,8,0,0.194,6.28
3709,finance,EMEA,medium,8,1,0.12,14.45
3710,public_sector,NA,medium,1,0,0.278,11.03
3711,education,APAC,low,8,1,0.227,15.91
3712,healthcare,EMEA,low,6,0,0.102,4.58
3713,healthcare,EMEA,low,11,0,0.33,16.95
3714,finance,APAC,low,1,0,0.215,4.88
3715,finance,APAC,medium,2,0,0.281,16.61
3716,retail,NA,low,7,0,0.235,10.05
3717,finance,APAC,medium,6,0,0.229,9.8
3718,healthcare,APAC,low,2,0,0.105,17.46
3719,finance,APAC,medium,22,0,0.346,10.89
3720,finance,APAC,low,23,0,0.156,15.93
3721,healthcare,NA,low,12,0,0.054,13.44
3722,retail,APAC,low,12,1,0.145,7.13
3723,education,EMEA,low,14,0,0.153,11.42
3724,healthcare,APAC,low,9,0,0.18,8.11
3725,retail,APAC,low,16,0,0.256,15.08
3726,public_sector,NA,medium,8,0,0.102,4.72
3727,healthcare,EMEA,low,1,0,0.273,6.34
3728,finance,EMEA,medium,8,0,0.319,11.59
3729,public_sector,EMEA,high,23,0,0.169,11.85
3730,finance,APAC,medium,7,0,0.081,14.75
3731,finance,EMEA,high,6,0,0.283,12.2
3732,healthcare,APAC,high,14,0,0.17,6.37
3733,finance,NA,low,4,0,0.335,6.98
3734,public_sector,EMEA,low,21,0,0.117,17.57
3735,healthcare,EMEA,medium,15,0,0.342,14.13
3736,healthcare,NA,low,17,0,0.331,7.21
3737,education,NA,low,8,0,0.058,14.44
3738,public_sector,EMEA,low,7,0,0.287,15.81
3739,healthcare,NA,low,7,0,0.243,4.24
3740,retail,APAC,low,12,0,0.062,6.46
3741,retail,EMEA,low,7,0,0.255,12.42
3742,healthcare,NA,high,8,0,0.262,16.65
3743,public_sector,EMEA,medium,0,0,0.239,10.87
3744,finance,EMEA,medium,0,0,0.338,8.87
3745,public_sector,APAC,high,12,0,0.344,8.6
3746,healthcare,APAC,low,7,0,0.073,10.33
3747,retail,APAC,medium,15,0,0.306,4.17
3748,public_sector,EMEA,low,3,0,0.331,9.47
3749,finance,NA,low,7,0,0.239,15.94
3750,education,NA,low,23,0,0.214,4.64
3751,retail,APAC,low,23,0,0.334,7.11
3752,finance,EMEA,low,12,0,0.348,9.8
3753,public_sector,APAC,medium,12,0,0.181,1.89
3754,finance,NA,medium,1,1,0.333,4.1
3755,finance,NA,low,12,0,0.344,9.37
3756,retail,APAC,medium,0,0,0.35,2.56
3757,healthcare,EMEA,low,7,0,0.326,8.37
3758,public_sector,APAC,low,4,0,0.09,2.68
3759,healthcare,NA,low,8,0,0.342,5.02
3760,education,NA,low,10,0,0.188,10.1
3761,education,APAC,medium,11,0,0.311,13.24
3762,retail,APAC,low,16,0,0.338,5.56
3763,finance,NA,low,13,0,0.156,14.14
3764,healthcare,APAC,medium,16,0,0.341,12.14
3765,finance,NA,low,14,0,0.188,3.24
3766,healthcare,NA,low,10,1,0.066,2.91
3767,healthcare,APAC,low,13,0,0.243,14.08
3768,education,APAC,low,8,1,0.336,14.63
3769,healthcare,EMEA,medium,3,0,0.137,10.0
3770,education,APAC,medium,2,0,0.223,17.72
3771,retail,EMEA,low,9,0,0.152,9.51
3772,retail,NA,low,11,0,0.149,15.79
3773,finance,APAC,medium,15,0,0.33,5.34
3774,education,NA,low,3,0,0.311,3.56
3775,retail,NA,medium,19,0,0.199,9.69
3776,public_sector,EMEA,high,0,0,0.125,2.65
3777,retail,NA,low,14,0,0.096,11.24
3778,education,APAC,medium,9,1,0.064,17.88
3779,finance,APAC,high,23,0,0.199,15.94
3780,education,EMEA,low,2,1,0.208,16.5
3781,healthcare,APAC,low,17,0,0.319,3.29
3782,public_sector,NA,high,21,0,0.098,12.46
3783,public_sector,APAC,high,23,1,0.233,1.91
3784,finance,EMEA,low,21,0,0.225,1.61
3785,finance,APAC,low,18,0,0.076,15.61
3786,public_sector,APAC,medium,7,0,0.318,16.09
3787,education,EMEA,medium,22,0,0.184,4.67
3788,education,NA,low,19,0,0.097,3.88
3789,finance,EMEA,low,2,0,0.237,12.34
3790,healthcare,NA,low,14,1,0.198,16.69
3791,finance,APAC,low,17,0,0.334,14.58
3792,education,APAC,medium,14,0,0.318,9.51
3793,public_sector,NA,low,5,0,0.075,3.37
3794,healthcare,APAC,low,1,0,0.158,11.27
3795,retail,NA,low,23,0,0.123,2.19
3796,finance,EMEA,low,22,0,0.339,4.8
3797,education,APAC,low,6,0,0.163,12.56
3798,finance,APAC,low,14,0,0.276,6.86
3799,finance,NA,medium,10,0,0.31,15.5
3800,healthcare,EMEA,low,15,0,0.083,7.72
3801,retail,APAC,low,11,0,0.069,13.24
3802,healthcare,APAC,low,9,0,0.078,3.14
3803,public_sector,APAC,high,20,0,0.069,13.44
3804,retail,APAC,high,4,1,0.127,5.22
3805,education,EMEA,medium,19,1,0.123,17.65
3806,public_sector,NA,high,8,1,0.085,4.0
3807,healthcare,NA,low,1,0,0.161,9.51
3808,retail,NA,medium,17,1,0.173,6.13
3809,retail,APAC,low,5,0,0.187,5.4
3810,healthcare,EMEA,low,12,1,0.316,7.16
3811,education,EMEA,medium,13,0,0.111,5.53
3812,education,APAC,low,14,0,0.232,14.86
3813,healthcare,APAC,low,10,0,0.331,8.09
3814,education,NA,low,20,0,0.103,15.13
3815,finance,APAC,low,10,0,0.322,6.29
3816,healthcare,EMEA,low,3,1,0.069,8.87
3817,education,EMEA,low,17,0,0.11,7.21
3818,finance,EMEA,low,2,1,0.225,14.85
3819,public_sector,EMEA,medium,10,1,0.317,9.04
3820,finance,EMEA,high,6,0,0.112,14.53
3821,education,EMEA,medium,22,0,0.32,12.42
3822,healthcare,EMEA,medium,1,0,0.154,16.52
3823,retail,EMEA,medium,9,0,0.077,8.14
3824,healthcare,EMEA,medium,20,0,0.233,4.77
3825,public_sector,EMEA,medium,11,0,0.232,17.22
3826,education,EMEA,low,3,0,0.227,7.8
3827,healthcare,EMEA,medium,22,0,0.222,9.71
3828,healthcare,EMEA,high,16,0,0.306,14.42
3829,education,EMEA,low,16,0,0.15,2.97
3830,finance,APAC,medium,5,0,0.309,6.79
3831,healthcare,NA,low,19,0,0.294,10.77
3832,public_sector,EMEA,medium,4,0,0.261,12.44
3833,retail,APAC,low,11,0,0.224,2.28
3834,finance,NA,medium,10,0,0.237,6.6
3835,healthcare,NA,high,17,1,0.326,10.94
3836,education,NA,medium,20,0,0.185,15.44
3837,retail,APAC,low,11,0,0.337,3.11
3838,public_sector,NA,low,16,0,0.129,9.9
3839,finance,EMEA,high,3,0,0.083,6.85
3840,healthcare,APAC,low,14,1,0.066,12.64
3841,healthcare,APAC,high,6,0,0.278,6.17
3842,finance,EMEA,low,23,0,0.219,12.92
3843,healthcare,APAC,high,8,1,0.104,9.98
3844,retail,APAC,medium,12,0,0.095,7.12
3845,education,EMEA,medium,18,0,0.171,4.69
3846,public_sector,NA,low,5,0,0.219,12.95
3847,finance,NA,low,9,0,0.194,9.66
3848,education,NA,low,4,0,0.287,12.29
3849,healthcare,EMEA,medium,16,0,0.138,15.1
3850,retail,EMEA,low,12,0,0.19,4.86
3851,healthcare,EMEA,low,15,0,0.333,8.16
3852,public_sector,APAC,low,14,0,0.188,2.25
3853,finance,NA,medium,14,0,0.244,10.1
3854,public_sector,NA,medium,5,0,0.096,15.68
3855,finance,NA,low,20,0,0.138,13.72
3856,healthcare,NA,low,6,0,0.081,12.23
3857,healthcare,NA,medium,4,0,0.229,9.84
3858,public_sector,EMEA,medium,6,0,0.211,14.21
3859,healthcare,NA,low,23,0,0.059,8.79
3860,education,APAC,medium,15,0,0.088,13.95
3861,healthcare,APAC,medium,9,1,0.284,12.38
3862,healthcare,EMEA,low,11,0,0.297,7.48
3863,education,EMEA,medium,21,0,0.327,7.27
3864,finance,APAC,low,20,0,0.121,10.65
3865,healthcare,EMEA,medium,22,0,0.099,12.26
3866,public_sector,APAC,low,21,0,0.158,4.26
3867,education,EMEA,medium,16,1,0.25,5.74
3868,retail,APAC,low,16,0,0.28,13.09
3869,retail,EMEA,medium,1,0,0.077,16.94
3870,healthcare,EMEA,medium,14,0,0.24,12.69
3871,retail,EMEA,medium,19,0,0.08,4.81
3872,education,APAC,low,7,0,0.326,4.41
3873,retail,NA,high,13,1,0.117,7.57
3874,education,EMEA,low,15,0,0.299,4.58
3875,finance,APAC,low,21,0,0.108,3.76
3876,public_sector,APAC,low,20,0,0.166,16.79
3877,retail,NA,low,2,1,0.077,11.32
3878,retail,NA,low,22,0,0.177,5.21
3879,public_sector,NA,low,7,0,0.111,3.97
3880,finance,EMEA,low,23,0,0.074,5.04
3881,education,NA,low,2,0,0.13,3.87
3882,healthcare,APAC,medium,15,0,0.207,11.3
3883,healthcare,NA,medium,11,0,0.126,15.84
3884,education,NA,low,13,0,0.072,10.72
3885,education,NA,high,20,0,0.09,12.5
3886,finance,APAC,low,21,0,0.118,2.27
3887,healthcare,APAC,medium,13,1,0.16,7.21
3888,finance,EMEA,low,20,1,0.093,15.24
3889,retail,NA,low,17,0,0.178,4.41
3890,retail,APAC,medium,18,0,0.344,6.76
3891,public_sector,EMEA,medium,21,0,0.115,11.06
3892,healthcare,EMEA,low,7,0,0.336,13.19
3893,finance,APAC,medium,7,0,0.237,3.32
3894,finance,APAC,medium,6,0,0.266,11.78
3895,healthcare,EMEA,low,12,1,0.092,3.35
3896,retail,NA,medium,22,1,0.302,16.08
3897,public_sector,EMEA,low,10,0,0.137,13.9
3898,finance,NA,low,23,0,0.294,9.8
3899,public_sector,APAC,low,4,0,0.14,16.06
3900,education,EMEA,low,9,0,0.196,7.58
3901,healthcare,APAC,low,22,1,0.319,3.45
3902,education,EMEA,medium,16,0,0.122,9.72
3903,healthcare,EMEA,medium,19,0,0.245,14.41
3904,finance,EMEA,high,15,0,0.171,16.67
3905,retail,NA,high,10,0,0.18,4.72
3906,public_sector,NA,low,19,0,0.212,13.12
3907,public_sector,EMEA,low,11,0,0.239,15.61
3908,retail,EMEA,medium,8,0,0.263,4.19
3909,healthcare,NA,low,12,0,0.152,11.21
3910,retail,APAC,medium,12,0,0.281,16.98
3911,healthcare,NA,low,18,1,0.221,5.98
3912,public_sector,APAC,low,19,0,0.226,2.29
3913,retail,NA,low,20,1,0.22,4.97
3914,healthcare,EMEA,low,21,0,0.166,17.4
3915,education,APAC,low,15,0,0.284,16.76
3916,retail,EMEA,low,3,0,0.076,2.39
3917,retail,APAC,low,15,0,0.298,13.02
3918,healthcare,EMEA,low,13,0,0.069,9.77
3919,healthcare,EMEA,medium,0,0,0.285,2.01
3920,healthcare,NA,medium,17,1,0.119,16.52
3921,finance,APAC,low,15,0,0.249,13.0
3922,retail,APAC,low,3,0,0.093,9.72
3923,education,EMEA,low,13,0,0.19,4.32
3924,healthcare,EMEA,medium,2,0,0.159,4.76
3925,education,APAC,low,12,0,0.122,4.23
3926,retail,EMEA,low,10,0,0.333,4.46
3927,healthcare,EMEA,medium,6,0,0.163,16.47
3928,retail,NA,low,14,1,0.056,12.63
3929,healthcare,APAC,medium,23,0,0.237,14.74
3930,education,EMEA,high,14,1,0.162,6.35
3931,education,APAC,medium,10,0,0.055,13.48
3932,finance,NA,high,10,0,0.069,13.96
3933,healthcare,NA,low,14,0,0.102,11.65
3934,education,APAC,medium,14,0,0.238,6.94
3935,retail,NA,low,17,0,0.123,17.51
3936,finance,NA,high,14,0,0.056,5.28
3937,education,NA,low,20,0,0.055,5.57
3938,healthcare,NA,high,13,0,0.147,12.17
3939,public_sector,NA,low,10,0,0.308,5.02
3940,education,EMEA,medium,16,0,0.287,11.91
3941,public_sector,EMEA,medium,7,0,0.094,14.1
3942,healthcare,APAC,low,12,0,0.219,4.74
3943,education,APAC,high,16,1,0.186,13.28
3944,education,APAC,low,13,1,0.134,5.08
3945,healthcare,APAC,high,15,0,0.167,16.76
3946,healthcare,APAC,low,14,0,0.091,11.41
3947,finance,NA,medium,14,0,0.29,6.38
3948,finance,NA,low,11,0,0.093,5.03
3949,finance,APAC,medium,21,0,0.299,12.22
3950,retail,EMEA,medium,1,0,0.089,10.34
3951,public_sector,EMEA,low,4,0,0.138,12.22
3952,public_sector,EMEA,low,5,0,0.192,1.53
3953,healthcare,NA,low,6,0,0.191,5.6
