ticket_id,experiment_name,variant
4234,agent_assist_aug26,treatment
4235,agent_assist_aug26,control
4236,agent_assist_aug26,treatment
4237,agent_assist_aug26,control
4238,agent_assist_aug26,treatment
4239,agent_assist_aug26,control
4240,agent_assist_aug26,treatment
4241,agent_assist_aug26,control
4242,agent_assist_aug26,treatment
4243,agent_assist_aug26,control
4244,agent_assist_aug26,treatment
4245,agent_assist_aug26,control
4246,agent_assist_aug26,treatment
4247,agent_assist_aug26,control
4248,agent_assist_aug26,treatment
4249,agent_assist_aug26,control
4250,agent_assist_aug26,treatment
4251,agent_assist_aug26,control
4252,agent_assist_aug26,treatment
4253,agent_assist_aug26,control
4254,agent_assist_aug26,treatment
4255,agent_assist_aug26,control
4256,agent_assist_aug26,treatment
4257,agent_assist_aug26,control
4258,agent_assist_aug26,treatment
4259,agent_assist_aug26,control
4260,agent_assist_aug26,treatment
4261,agent_assist_aug26,control
4262,agent_assist_aug26,treatment
4263,agent_assist_aug26,control
4264,agent_assist_aug26,treatment
4265,agent_assist_aug26,control
4266,agent_assist_aug26,treatment
4267,agent_assist_aug26,control
4268,agent_assist_aug26,treatment
4269,agent_assist_aug26,control
4270,agent_assist_aug26,treatment
4271,agent_assist_aug26,control
4272,agent_assist_aug26,treatment
4273,agent_assist_aug26,control
4274,agent_assist_aug26,treatment
4275,agent_assist_aug26,control
4276,agent_assist_aug26,treatment
4277,agent_assist_aug26,control
4278,agent_assist_aug26,treatment
4279,agent_assist_aug26,control
4280,agent_assist_aug26,treatment
4281,agent_assist_aug26,control
4282,agent_assist_aug26,treatment
4283,agent_assist_aug26,control
4284,agent_assist_aug26,treatment
4285,agent_assist_aug26,control
4286,agent_assist_aug26,treatment
4287,agent_assist_aug26,control
4288,agent_assist_aug26,treatment
4289,agent_assist_aug26,control
4290,agent_assist_aug26,treatment
4291,agent_assist_aug26,control
4292,agent_assist_aug26,treatment
4293,agent_assist_aug26,control
4294,agent_assist_aug26,treatment
4295,agent_assist_aug26,control
4296,agent_assist_aug26,treatment
4297,agent_assist_aug26,control
4298,agent_assist_aug26,treatment
4299,agent_assist_aug26,control
4300,agent_assist_aug26,treatment
4301,agent_assist_aug26,control
4302,agent_assist_aug26,treatment
4303,agent_assist_aug26,control
4304,agent_assist_aug26,treatment
4305,agent_assist_aug26,control
4306,agent_assist_aug26,treatment
4307,agent_assist_aug26,control
4308,agent_assist_aug26,treatment
4309,agent_assist_aug26,control
4310,agent_assist_aug26,treatment
4311,agent_assist_aug26,control
4312,agent_assist_aug26,treatment
4313,agent_assist_aug26,control
4314,agent_assist_aug26,treatment
4315,agent_assist_aug26,control
4316,agent_assist_aug26,treatment
4317,agent_assist_aug26,control
4318,agent_assist_aug26,treatment
4319,agent_assist_aug26,control
4320,agent_assist_aug26,treatment
4321,agent_assist_aug26,control
4322,agent_assist_aug26,treatment
4323,agent_assist_aug26,control
4324,agent_assist_aug26,treatment
4325,agent_assist_aug26,control
4326,agent_assist_aug26,treatment
4327,agent_assist_aug26,control
4328,agent_assist_aug26,treatment
4329,agent_assist_aug26,control
4330,agent_assist_aug26,treatment
4331,agent_assist_aug26,control
4332,agent_assist_aug26,treatment
4333,agent_assist_aug26,control
4334,agent_assist_aug26,treatment
4335,agent_assist_aug26,control
4336,agent_assist_aug26,treatment
4337,agent_assist_aug26,control
4338,agent_assist_aug26,treatment
4339,agent_assist_aug26,control
4340,agent_assist_aug26,treatment
4341,agent_assist_aug26,control
4342,agent_assist_aug26,treatment
4343,agent_assist_aug26,control
4344,agent_assist_aug26,treatment
4345,agent_assist_aug26,control
4346,agent_assist_aug26,treatment
4347,agent_assist_aug26,control
4348,agent_assist_aug26,treatment
4349,agent_assist_aug26,control
4350,agent_assist_aug26,treatment
4351,agent_assist_aug26,control
4352,agent_assist_aug26,treatment
4353,agent_assist_aug26,control
4354,agent_assist_aug26,treatment
4355,agent_assist_aug26,control
4356,agent_assist_aug26,treatment
4357,agent_assist_aug26,control
4358,agent_assist_aug26,treatment
4359,agent_assist_aug26,control
4360,agent_assist_aug26,treatment
4361,agent_assist_aug26,control
4362,agent_assist_aug26,treatment
4363,agent_assist_aug26,control
4364,agent_assist_aug26,treatment
4365,agent_assist_aug26,control
4366,agent_assist_aug26,treatment
4367,agent_assist_aug26,control
4368,agent_assist_aug26,treatment
4369,agent_assist_aug26,control
4370,agent_assist_aug26,treatment
4371,agent_assist_aug26,control
4372,agent_assist_aug26,treatment
4373,agent_assist_aug26,control
4374,agent_assist_aug26,treatment
4375,agent_assist_aug26,control
4376,agent_assist_aug26,treatment
4377,agent_assist_aug26,control
4378,agent_assist_aug26,treatment
4379,agent_assist_aug26,control
4380,agent_assist_aug26,treatment
4381,agent_assist_aug26,control
4382,agent_assist_aug26,treatment
4383,agent_assist_aug26,control
4384,agent_assist_aug26,treatment
4385,agent_assist_aug26,control
4386,agent_assist_aug26,treatment
4387,agent_assist_aug26,control
4388,agent_assist_aug26,treatment
4389,agent_assist_aug26,control
4390,agent_assist_aug26,treatment
4391,agent_assist_aug26,control
4392,agent_assist_aug26,treatment
4393,agent_assist_aug26,control
4394,agent_assist_aug26,treatment
4395,agent_assist_aug26,control
4396,agent_assist_aug26,treatment
4397,agent_assist_aug26,control
4398,agent_assist_aug26,treatment
4399,agent_assist_aug26,control
4400,agent_assist_aug26,treatment
4401,agent_assist_aug26,control
4402,agent_assist_aug26,treatment
4403,agent_assist_aug26,control
4404,agent_assist_aug26,treatment
4405,agent_assist_aug26,control
4406,agent_assist_aug26,treatment
4407,agent_assist_aug26,control
4408,agent_assist_aug26,treatment
4409,agent_assist_aug26,control
4410,agent_assist_aug26,treatment
4411,agent_assist_aug26,control
4412,agent_assist_aug26,treatment
4413,agent_assist_aug26,control
4414,agent_assist_aug26,treatment
4415,agent_assist_aug26,control
4416,agent_assist_aug26,treatment
4417,agent_assist_aug26,control
4418,agent_assist_aug26,treatment
4419,agent_assist_aug26,control
4420,agent_assist_aug26,treatment
4421,agent_assist_aug26,control
4422,agent_assist_aug26,treatment
4423,agent_assist_aug26,control
4424,agent_assist_aug26,treatment
4425,agent_assist_aug26,control
4426,agent_assist_aug26,treatment
4427,agent_assist_aug26,control
4428,agent_assist_aug26,treatment
4429,agent_assist_aug26,control
4430,agent_assist_aug26,treatment
4431,agent_assist_aug26,control
4432,agent_assist_aug26,treatment
4433,agent_assist_aug26,control
4434,agent_assist_aug26,treatment
4435,agent_assist_aug26,control
4436,agent_assist_aug26,treatment
4437,agent_assist_aug26,control
4438,agent_assist_aug26,treatment
4439,agent_assist_aug26,control
4440,agent_assist_aug26,treatment
4441,agent_assist_aug26,control
4442,agent_assist_aug26,treatment
4443,agent_assist_aug26,control
4444,agent_assist_aug26,treatment
4445,agent_assist_aug26,control
4446,agent_assist_aug26,treatment
4447,agent_assist_aug26,control
4448,agent_assist_aug26,treatment
4449,agent_assist_aug26,control
4450,agent_assist_aug26,treatment
4451,agent_assist_aug26,control
4452,agent_assist_aug26,treatment
4453,agent_assist_aug26,control
4454,agent_assist_aug26,treatment
4455,agent_assist_aug26,control
4456,agent_assist_aug26,treatment
4457,agent_assist_aug26,control
4458,agent_assist_aug26,treatment
4459,agent_assist_aug26,control
4460,agent_assist_aug26,treatment
4461,agent_assist_aug26,control
4462,agent_assist_aug26,treatment
4463,agent_assist_aug26,control
4464,agent_assist_aug26,treatment
4465,agent_assist_aug26,control
4466,agent_assist_aug26,treatment
4467,agent_assist_aug26,control
4468,agent_assist_aug26,treatment
4469,agent_assist_aug26,control
4470,agent_assist_aug26,treatment
4471,agent_assist_aug26,control
4472,agent_assist_aug26,treatment
4473,agent_assist_aug26,control
4474,agent_assist_aug26,treatment
4475,agent_assist_aug26,control
4476,agent_assist_aug26,treatment
4477,agent_assist_aug26,control
4478,agent_assist_aug26,treatment
4479,agent_assist_aug26,control
4480,agent_assist_aug26,treatment
4481,agent_assist_aug26,control
4482,agent_assist_aug26,treatment
4483,agent_assist_aug26,control
4484,agent_assist_aug26,treatment
4485,agent_assist_aug26,control
4486,agent_assist_aug26,treatment
4487,agent_assist_aug26,control
4488,agent_assist_aug26,treatment
4489,agent_assist_aug26,control
4490,agent_assist_aug26,treatment
4491,agent_assist_aug26,control
4492,agent_assist_aug26,treatment
4493,agent_assist_aug26,control
4494,agent_assist_aug26,treatment
4495,agent_assist_aug26,control
4496,agent_assist_aug26,treatment
4497,agent_assist_aug26,control
4498,agent_assist_aug26,treatment
4499,agent_assist_aug26,control
4500,agent_assist_aug26,treatment
4501,agent_assist_aug26,control
4502,agent_assist_aug26,treatment
4503,agent_assist_aug26,control
4504,agent_assist_aug26,treatment
4505,agent_assist_aug26,control
4506,agent_assist_aug26,treatment
4507,agent_assist_aug26,control
4508,agent_assist_aug26,treatment
4509,agent_assist_aug26,control
4510,agent_assist_aug26,treatment
4511,agent_assist_aug26,control
4512,agent_assist_aug26,treatment
4513,agent_assist_aug26,control
4514,agent_assist_aug26,treatment
4515,agent_assist_aug26,control
4516,agent_assist_aug26,treatment
4517,agent_assist_aug26,control
4518,agent_assist_aug26,treatment
4519,agent_assist_aug26,control
4520,agent_assist_aug26,treatment
4521,agent_assist_aug26,control
4522,agent_assist_aug26,treatment
4523,agent_assist_aug26,control
4524,agent_assist_aug26,treatment
4525,agent_assist_aug26,control
4526,agent_assist_aug26,treatment
4527,agent_assist_aug26,control
4528,agent_assist_aug26,treatment
4529,agent_assist_aug26,control
4530,agent_assist_aug26,treatment
4531,agent_assist_aug26,control
4532,agent_assist_aug26,treatment
4533,agent_assist_aug26,control
4534,agent_assist_aug26,treatment
4535,agent_assist_aug26,control
4536,agent_assist_aug26,treatment
4537,agent_assist_aug26,control
4538,agent_assist_aug26,treatment
4539,agent_assist_aug26,control
4540,agent_assist_aug26,treatment
4541,agent_assist_aug26,control
4542,agent_assist_aug26,treatment
4543,agent_assist_aug26,control
4544,agent_assist_aug26,treatment
4545,agent_assist_aug26,control
4546,agent_assist_aug26,treatment
4547,agent_assist_aug26,control
4548,agent_assist_aug26,treatment
4549,agent_assist_aug26,control
4550,agent_assist_aug26,treatment
4551,agent_assist_aug26,control
4552,agent_assist_aug26,treatment
4553,agent_assist_aug26,control
4554,agent_assist_aug26,treatment
4555,agent_assist_aug26,control
4556,agent_assist_aug26,treatment
4557,agent_assist_aug26,control
4558,agent_assist_aug26,treatment
4559,agent_assist_aug26,control
4560,agent_assist_aug26,treatment
4561,agent_assist_aug26,control
4562,agent_assist_aug26,treatment
4563,agent_assist_aug26,control
4564,agent_assist_aug26,treatment
4565,agent_assist_aug26,control
4566,agent_assist_aug26,treatment
4567,agent_assist_aug26,control
4568,agent_assist_aug26,treatment
4569,agent_assist_aug26,control
4570,agent_assist_aug26,treatment
4571,agent_assist_aug26,control
4572,agent_assist_aug26,treatment
4573,agent_assist_aug26,control
4574,agent_assist_aug26,treatment
4575,agent_assist_aug26,control
4576,agent_assist_aug26,treatment
4577,agent_assist_aug26,control
4578,agent_assist_aug26,treatment
4579,agent_assist_aug26,control
4580,agent_assist_aug26,treatment
4581,agent_assist_aug26,control
4582,agent_assist_aug26,treatment
4583,agent_assist_aug26,control
4584,agent_assist_aug26,treatment
4585,agent_assist_aug26,control
4586,agent_assist_aug26,treatment
4587,agent_assist_aug26,control
4588,agent_assist_aug26,treatment
4589,agent_assist_aug26,control
4590,agent_assist_aug26,treatment
4591,agent_assist_aug26,control
4592,agent_assist_aug26,treatment
4593,agent_assist_aug26,control
4594,agent_assist_aug26,treatment
4595,agent_assist_aug26,control
4596,agent_assist_aug26,treatment
4597,agent_assist_aug26,control
4598,agent_assist_aug26,treatment
4599,agent_assist_aug26,control
4600,agent_assist_aug26,treatment
4601,agent_assist_aug26,control
4602,agent_assist_aug26,treatment
4603,agent_assist_aug26,control
4604,agent_assist_aug26,treatment
4605,agent_assist_aug26,control
4606,agent_assist_aug26,treatment
4607,agent_assist_aug26,control
4608,agent_assist_aug26,treatment
4609,agent_assist_aug26,control
4610,agent_assist_aug26,treatment
4611,agent_assist_aug26,control
4612,agent_assist_aug26,treatment
4613,agent_assist_aug26,control
4614,agent_assist_aug26,treatment
4615,agent_assist_aug26,control
4616,agent_assist_aug26,treatment
4617,agent_assist_aug26,control
4618,agent_assist_aug26,treatment
4619,agent_assist_aug26,control
4620,agent_assist_aug26,treatment
4621,agent_assist_aug26,control
4622,agent_assist_aug26,treatment
4623,agent_assist_aug26,control
4624,agent_assist_aug26,treatment
4625,agent_assist_aug26,control
4626,agent_assist_aug26,treatment
4627,agent_assist_aug26,control
4628,agent_assist_aug26,treatment
4629,agent_assist_aug26,control
4630,agent_assist_aug26,treatment
4631,agent_assist_aug26,control
4632,agent_assist_aug26,treatment
4633,agent_assist_aug26,control
4634,agent_assist_aug26,treatment
4635,agent_assist_aug26,control
4636,agent_assist_aug26,treatment
4637,agent_assist_aug26,control
4638,agent_assist_aug26,treatment
4639,agent_assist_aug26,control
4640,agent_assist_aug26,treatment
4641,agent_assist_aug26,control
4642,agent_assist_aug26,treatment
4643,agent_assist_aug26,control
4644,agent_assist_aug26,treatment
4645,agent_assist_aug26,control
4646,agent_assist_aug26,treatment
4647,agent_assist_aug26,control
4648,agent_assist_aug26,treatment
4649,agent_assist_aug26,control
4650,agent_assist_aug26,treatment
4651,agent_assist_aug26,control
4652,agent_assist_aug26,treatment
4653,agent_assist_aug26,control
4654,agent_assist_aug26,treatment
4655,agent_assist_aug26,control
4656,agent_assist_aug26,treatment
4657,agent_assist_aug26,control
4658,agent_assist_aug26,treatment
4659,agent_assist_aug26,control
4660,agent_assist_aug26,treatment
4661,agent_assist_aug26,control
4662,agent_assist_aug26,treatment
4663,agent_assist_aug26,control
4664,agent_assist_aug26,treatment
4665,agent_assist_aug26,control
4666,agent_assist_aug26,treatment
4667,agent_assist_aug26,control
4668,agent_assist_aug26,treatment
4669,agent_assist_aug26,control
4670,agent_assist_aug26,treatment
4671,agent_assist_aug26,control
4672,agent_assist_aug26,treatment
4673,agent_assist_aug26,control
4674,agent_assist_aug26,treatment
4675,agent_assist_aug26,control
4676,agent_assist_aug26,treatment
4677,agent_assist_aug26,control
4678,agent_assist_aug26,treatment
4679,agent_assist_aug26,control
4680,agent_assist_aug26,treatment
4681,agent_assist_aug26,control
4682,agent_assist_aug26,treatment
4683,agent_assist_aug26,control
4684,agent_assist_aug26,treatment
4685,agent_assist_aug26,control
4686,agent_assist_aug26,treatment
4687,agent_assist_aug26,control
4688,agent_assist_aug26,treatment
4689,agent_assist_aug26,control
4690,agent_assist_aug26,treatment
4691,agent_assist_aug26,control
4692,agent_assist_aug26,treatment
4693,agent_assist_aug26,control
4694,agent_assist_aug26,treatment
4695,agent_assist_aug26,control
4696,agent_assist_aug26,treatment
4697,agent_assist_aug26,control
4698,agent_assist_aug26,treatment
4699,agent_assist_aug26,control
4700,agent_assist_aug26,treatment
4701,agent_assist_aug26,control
4702,agent_assist_aug26,treatment
4703,agent_assist_aug26,control
4704,agent_assist_aug26,treatment
4705,agent_assist_aug26,control
4706,agent_assist_aug26,treatment
4707,agent_assist_aug26,control
4708,agent_assist_aug26,treatment
4709,agent_assist_aug26,control
4710,agent_assist_aug26,treatment
4711,agent_assist_aug26,control
4712,agent_assist_aug26,treatment
4713,agent_assist_aug26,control
4714,agent_assist_aug26,treatment
4715,agent_assist_aug26,control
4716,agent_assist_aug26,treatment
4717,agent_assist_aug26,control
4718,agent_assist_aug26,treatment
4719,agent_assist_aug26,control
4720,agent_assist_aug26,treatment
4721,agent_assist_aug26,control
4722,agent_assist_aug26,treatment
4723,agent_assist_aug26,control
