response_id,session_id,turn_number,model_version,created_at,latency_ms,is_safe,predicted_helpfulness,language,cost_usd
3858,16,10,v2,2026-03-19T03:32,2070,1,0.581,en,0.04
3859,1628,3,v2,2026-01-05T23:12,1282,1,0.738,es,0.0616
3860,233,9,v2,2026-04-05T21:12,579,0,0.762,de,0.0486
3861,602,11,v3,2026-05-04T11:07,652,1,0.441,en,0.0472
3862,552,1,v1,2026-05-29T08:59,1416,1,0.752,ja,0.0337
3863,1405,12,v1,2026-03-25T07:26,1504,1,0.729,es,0.0244
3864,51,8,v3,2026-04-15T21:42,1301,1,0.773,es,0.0349
3865,10,12,v2,2026-06-05T12:22,1771,0,0.66,de,0.0325
3866,1137,6,v2,2026-07-12T13:18,682,1,0.465,fr,0.0152
3867,96,2,v3,2026-07-26T17:07,1074,1,0.539,en,0.0251
3868,313,11,v3,2026-05-21T16:27,586,1,0.757,en,0.0121
3869,1495,5,v2,2026-05-27T07:57,1285,1,0.713,es,0.036
3870,235,1,v1,2026-07-12T12:20,1531,1,0.777,en,0.0325
3871,583,4,v3,2026-03-29T20:02,1543,1,0.721,en,0.0036
3872,81,2,v3,2026-02-02T15:47,1384,1,0.928,es,0.0714
3873,1005,11,v1,2026-01-01T13:58,2075,1,0.718,en,0.0741
3874,514,10,v3,2026-05-10T10:47,1728,0,0.885,en,0.0794
3875,1378,5,v3,2026-05-12T08:51,1040,0,0.713,en,0.02
3876,673,9,v1,2026-03-21T06:02,1167,1,0.238,ja,0.0081
3877,452,2,v1,2026-01-27T23:59,2242,1,0.737,es,0.0264
3878,1245,6,v1,2026-03-21T22:08,773,1,0.795,en,0.0713
3879,1776,3,v3,2026-07-20T22:20,1404,1,0.746,en,0.0451
3880,1484,7,v3,2026-05-13T09:27,261,1,0.72,en,0.0557
3881,148,9,v1,2026-01-11T03:24,1697,1,0.506,de,0.0037
3882,826,1,v2,2026-01-01T18:15,1812,1,0.63,fr,0.0605
3883,119,5,v2,2026-07-14T21:03,1087,1,0.738,es,0.0304
3884,231,10,v2,2026-06-02T22:57,1414,1,0.416,fr,0.0296
3885,1556,11,v2,2026-05-04T07:05,659,1,0.808,es,0.0104
3886,94,2,v2,2026-01-28T01:31,1210,0,0.753,ja,0.044
3887,1173,7,v3,2026-05-19T22:10,1619,0,0.887,es,0.0677
3888,436,12,v3,2026-02-07T20:09,958,1,0.894,en,0.0573
3889,1343,8,v1,2026-06-24T10:03,1207,1,1.0,he,0.0157
3890,591,9,v2,2026-03-05T22:38,1349,1,0.524,he,0.0502
3891,1652,12,v3,2026-01-26T04:43,912,1,0.662,en,0.0047
3892,1144,10,v1,2026-06-03T23:27,1889,1,0.869,en,0.003
3893,1452,9,v2,2026-01-29T03:23,1336,1,0.746,es,0.0681
3894,963,12,v1,2026-01-18T03:17,1405,1,0.837,es,0.0695
3895,650,2,v2,2026-01-17T01:11,1041,1,1.0,en,0.0438
3896,1733,2,v2,2026-03-11T07:33,692,1,0.811,fr,0.0042
3897,1125,1,v3,2026-07-01T04:38,180,1,0.668,en,0.0785
3898,34,5,v3,2026-02-09T12:47,1140,1,0.569,ja,0.0451
3899,704,7,v2,2026-04-11T10:41,743,1,0.635,en,0.0798
3900,828,11,v1,2026-05-11T17:05,1886,1,0.865,en,0.0699
3901,386,11,v3,2026-05-05T23:42,1161,0,0.86,ja,0.0135
3902,1624,8,v1,2026-01-27T09:21,2403,1,0.643,es,0.0093
3903,266,10,v3,2026-05-22T19:06,480,0,0.768,fr,0.0659
3904,1498,1,v2,2026-01-17T23:19,1276,1,0.815,es,0.0555
3905,1031,8,v3,2026-03-15T16:26,375,1,0.771,en,0.0138
3906,1446,3,v3,2026-05-20T15:34,1860,1,0.775,he,0.0322
3907,1145,5,v3,2026-03-18T05:03,685,1,0.687,ja,0.0766
3908,65,5,v2,2026-04-26T18:39,375,1,0.837,fr,0.0481
3909,851,9,v3,2026-06-18T19:38,1094,1,0.816,en,0.0498
3910,889,7,v2,2026-07-04T10:25,1070,1,0.76,en,0.0443
3911,408,9,v1,2026-07-06T05:40,2301,1,0.613,en,0.0326
3912,1270,11,v2,2026-01-16T07:11,940,1,0.322,en,0.0143
3913,1246,4,v3,2026-02-24T04:52,1503,1,1.0,es,0.0562
3914,1321,9,v3,2026-02-27T21:31,857,1,0.805,en,0.0777
3915,1651,8,v1,2026-03-14T15:50,1363,1,0.65,en,0.0191
3916,1235,6,v1,2026-04-01T02:40,1823,1,0.502,ja,0.0257
3917,1751,7,v3,2026-01-17T01:58,1584,1,0.855,fr,0.0481
3918,277,8,v2,2026-06-24T22:26,1880,0,0.892,es,0.0539
3919,1345,4,v2,2026-05-26T03:27,547,1,0.75,ja,0.0117
3920,1666,7,v3,2026-05-20T16:19,1443,1,1.0,en,0.0092
3921,257,9,v1,2026-04-26T22:26,2058,1,0.898,fr,0.0644
3922,741,11,v1,2026-03-05T15:10,1394,1,0.753,ja,0.051
3923,1376,6,v1,2026-07-03T22:18,2572,1,0.808,en,0.0542
3924,1240,4,v2,2026-02-10T07:11,1541,1,0.887,ja,0.061
3925,1319,9,v3,2026-05-06T02:10,1028,1,0.798,ja,0.018
3926,1562,7,v2,2026-07-06T23:59,365,1,0.738,en,0.0162
3927,639,10,v1,2026-04-16T00:49,1573,1,0.993,en,0.0484
3928,161,4,v2,2026-06-13T09:14,1712,1,1.0,fr,0.0751
3929,568,10,v2,2026-04-16T05:12,1771,1,0.606,de,0.0255
3930,900,8,v2,2026-04-07T12:06,999,1,0.73,es,0.0483
3931,572,8,v3,2026-02-06T01:10,336,0,0.762,es,0.0294
3932,1422,3,v3,2026-02-24T08:34,613,1,0.503,en,0.0069
3933,442,1,v2,2026-03-05T00:38,596,1,0.595,fr,0.0114
3934,968,4,v2,2026-06-24T22:43,756,1,0.938,en,0.0784
3935,633,8,v1,2026-07-08T07:08,1885,1,0.434,ja,0.0348
3936,111,9,v1,2026-04-06T18:09,1533,1,0.596,ja,0.0051
3937,592,8,v2,2026-02-21T21:37,1104,1,0.743,en,0.0797
3938,37,1,v1,2026-06-12T18:08,1792,1,0.515,he,0.0249
3939,1671,9,v2,2026-02-07T05:51,917,1,0.773,en,0.039
3940,1518,8,v3,2026-04-28T03:08,1010,1,0.863,es,0.0118
3941,1670,11,v3,2026-04-17T12:26,1802,1,0.738,es,0.0596
3942,428,4,v2,2026-06-15T15:38,773,1,0.942,he,0.0448
3943,778,4,v3,2026-03-26T16:21,1095,1,0.512,ja,0.0644
3944,1694,8,v3,2026-07-02T10:29,1061,1,0.967,fr,0.0596
3945,1194,2,v2,2026-04-15T11:12,1128,1,0.705,he,0.0713
3946,284,10,v1,2026-04-30T04:55,2016,1,0.634,es,0.0151
3947,1534,8,v3,2026-02-23T05:26,748,0,0.724,en,0.0326
3948,8,10,v3,2026-07-09T19:28,639,1,1.0,es,0.0342
3949,745,5,v2,2026-03-03T22:58,1175,1,0.55,en,0.0286
3950,16,10,v2,2026-03-19T03:32,856,1,0.526,en,0.0573
3951,642,1,v2,2026-07-01T23:05,1594,1,0.745,es,0.0752
3952,827,9,v1,2026-04-28T14:02,1536,1,0.666,es,0.0063
3953,757,4,v2,2026-06-05T22:57,1414,1,0.988,en,0.0591
3954,1118,1,v2,2026-03-09T07:56,1003,1,0.539,en,0.0689
3955,1235,8,v2,2026-04-01T02:40,1460,1,0.491,ja,0.0548
3956,1473,4,v2,2026-03-06T16:02,547,0,0.969,en,0.0609
3957,42,4,v1,2026-02-03T10:09,1938,1,0.721,he,0.0686
3958,1286,1,v1,2026-03-15T05:26,2451,1,0.653,en,0.0538
3959,101,8,v2,2026-01-06T03:04,979,1,0.861,fr,0.0105
3960,914,5,v2,2026-03-02T23:04,1745,1,1.0,en,0.0333
3961,1229,3,v3,2026-04-14T03:40,774,0,0.795,en,0.0183
3962,634,11,v3,2026-06-17T21:42,1654,1,0.923,es,0.0311
3963,2,4,v2,2026-02-10T14:20,1284,1,0.661,en,0.0247
3964,913,6,v1,2026-03-26T21:47,1585,0,0.691,es,0.0689
3965,525,1,v2,2026-04-18T16:29,1448,1,0.653,he,0.0139
3966,2,6,v2,2026-02-10T14:20,1169,1,0.446,en,0.0613
3967,405,10,v3,2026-01-05T21:23,632,1,0.739,en,0.0789
3968,866,7,v3,2026-03-31T07:40,820,1,0.775,en,0.0369
3969,1011,8,v2,2026-02-27T01:09,1120,1,0.588,en,0.037
3970,593,6,v3,2026-03-01T15:39,1121,0,0.947,en,0.0787
3971,1332,12,v3,2026-02-20T00:46,1637,0,0.971,ja,0.0382
3972,323,11,v2,2026-07-25T07:28,1783,1,1.0,en,0.0681
3973,267,12,v1,2026-06-12T18:49,1627,1,0.946,es,0.0576
3974,1672,2,v3,2026-04-28T15:56,842,1,0.686,en,0.0311
3975,427,10,v2,2026-05-24T01:31,557,1,0.779,en,0.0675
3976,279,6,v1,2026-07-09T22:53,562,1,0.752,en,0.0254
3977,764,2,v1,2026-01-25T02:05,1717,1,0.85,de,0.046
3978,979,9,v2,2026-03-20T19:40,720,1,0.587,de,0.0202
3979,738,12,v2,2026-01-13T20:40,1427,0,0.951,de,0.0154
3980,688,10,v2,2026-04-26T23:48,2083,1,0.9,de,0.0349
3981,1527,8,v3,2026-05-08T20:28,1284,1,1.0,de,0.0409
3982,286,11,v1,2026-07-22T19:10,1362,1,0.711,de,0.0123
3983,1665,1,v3,2026-03-10T22:55,180,1,0.922,en,0.0355
3984,1194,3,v3,2026-04-15T11:12,782,1,0.789,he,0.051
3985,584,10,v2,2026-06-03T12:58,1016,1,0.959,en,0.011
3986,1505,6,v1,2026-01-29T11:53,2145,1,0.846,en,0.051
3987,1513,10,v1,2026-07-12T15:07,1382,1,0.826,en,0.0627
3988,1204,11,v2,2026-02-12T22:18,589,0,0.805,en,0.0186
3989,1111,9,v1,2026-03-09T18:03,1548,1,0.615,en,0.0546
3990,428,6,v3,2026-06-15T15:38,1136,0,0.692,he,0.0071
3991,200,10,v1,2026-01-16T04:55,373,1,0.88,he,0.0684
3992,1713,5,v3,2026-06-14T11:19,1440,1,0.942,de,0.0047
3993,1341,12,v2,2026-01-15T21:05,1282,1,0.665,en,0.024
3994,863,3,v3,2026-02-13T08:13,940,1,0.877,fr,0.0361
3995,302,12,v1,2026-05-01T12:17,2444,1,0.656,en,0.055
3996,1246,3,v3,2026-02-24T04:52,1734,0,0.82,es,0.0158
3997,1442,2,v1,2026-04-03T03:40,2288,1,0.782,es,0.0427
3998,1636,4,v2,2026-03-02T15:56,1649,1,0.884,en,0.0707
3999,1068,11,v2,2026-03-19T03:44,1702,1,0.992,ja,0.013
4000,429,2,v3,2026-02-13T04:54,1653,1,0.602,fr,0.0641
4001,1264,4,v2,2026-06-16T05:30,807,0,0.715,en,0.0281
4002,1190,8,v2,2026-02-04T15:41,1843,1,0.896,en,0.0387
4003,1016,3,v1,2026-07-22T15:00,1206,1,0.953,en,0.0551
4004,51,1,v2,2026-04-15T21:42,1155,1,0.729,es,0.075
4005,1751,12,v1,2026-01-17T01:58,1335,1,0.868,fr,0.0286
4006,1233,11,v1,2026-03-30T17:34,1290,0,0.725,ja,0.0729
4007,480,12,v1,2026-07-20T21:47,1954,1,0.515,fr,0.0057
4008,449,2,v1,2026-02-06T00:58,1644,1,0.895,he,0.0149
4009,616,8,v1,2026-01-30T15:12,1482,1,0.915,he,0.0707
4010,490,11,v2,2026-02-13T03:06,1236,1,0.831,es,0.0224
4011,9,4,v3,2026-01-08T01:44,1629,0,0.84,ja,0.0264
4012,1593,11,v1,2026-04-04T05:53,345,1,0.9,en,0.047
4013,1176,11,v2,2026-07-08T18:05,1424,1,0.663,es,0.0179
4014,867,1,v1,2026-06-20T21:19,1935,1,0.707,en,0.0231
4015,1481,6,v1,2026-02-03T20:45,1223,1,0.814,en,0.0591
4016,1242,9,v2,2026-02-03T04:33,885,1,0.571,fr,0.0479
4017,644,7,v3,2026-07-09T13:46,2042,1,0.68,en,0.0787
4018,1224,8,v2,2026-07-02T03:58,1244,1,0.561,en,0.0122
4019,297,6,v2,2026-06-20T23:33,1285,0,0.836,en,0.0728
4020,1698,10,v2,2026-04-20T20:44,636,0,0.49,he,0.0327
4021,8,2,v1,2026-07-09T19:28,1002,1,0.698,es,0.0199
4022,686,7,v3,2026-02-05T11:54,1974,1,0.555,en,0.008
4023,1090,10,v1,2026-06-27T03:57,976,1,0.602,en,0.0356
4024,496,11,v3,2026-03-05T15:09,631,1,0.747,en,0.0625
4025,1042,3,v1,2026-06-10T20:24,1440,1,0.869,de,0.0412
4026,1674,2,v3,2026-01-23T12:21,1324,1,0.553,en,0.0365
4027,1303,2,v2,2026-03-24T18:25,904,1,0.703,en,0.0441
4028,496,4,v3,2026-03-05T15:09,1343,1,0.946,en,0.0197
4029,1140,3,v1,2026-02-28T12:38,603,1,0.832,en,0.0738
4030,200,2,v1,2026-01-16T04:55,1075,1,0.849,he,0.0068
4031,271,8,v3,2026-05-25T09:51,1293,1,0.788,es,0.0506
4032,1685,8,v2,2026-01-20T20:29,706,1,0.799,de,0.0762
4033,1557,12,v2,2026-01-02T22:06,1624,1,0.801,fr,0.0307
4034,656,7,v1,2026-07-09T17:58,1133,1,0.666,en,0.0503
4035,383,12,v1,2026-06-03T19:52,1156,1,0.643,fr,0.0507
4036,712,5,v1,2026-05-03T17:33,840,1,0.647,en,0.0219
4037,1488,12,v3,2026-04-19T00:36,1552,1,0.598,ja,0.0762
4038,1779,3,v1,2026-05-23T23:00,2029,0,0.536,fr,0.0059
4039,1511,11,v1,2026-05-30T14:42,1230,1,0.513,fr,0.0056
4040,447,4,v2,2026-06-27T00:56,1365,1,0.536,es,0.0631
4041,298,4,v1,2026-05-29T19:12,1209,1,0.748,es,0.0633
4042,523,1,v3,2026-04-12T15:49,904,0,0.604,en,0.0293
4043,1050,6,v3,2026-05-26T11:13,752,1,0.836,es,0.0087
4044,1537,1,v3,2026-01-12T23:17,1023,1,0.994,de,0.0697
4045,1175,6,v2,2026-03-31T19:06,1806,1,0.94,de,0.0657
4046,1278,5,v1,2026-02-09T04:29,1309,1,0.788,en,0.0227
4047,589,1,v2,2026-04-11T11:26,1156,1,0.529,en,0.0162
4048,1796,10,v2,2026-03-27T22:00,1142,1,0.711,en,0.0747
4049,1113,8,v2,2026-06-25T09:16,1094,0,0.727,de,0.0605
4050,1277,5,v1,2026-04-12T23:41,1290,1,0.45,en,0.0599
4051,1184,9,v3,2026-03-13T08:46,336,1,0.806,ja,0.0254
4052,188,5,v2,2026-05-30T00:11,1164,1,0.886,en,0.0647
4053,304,8,v2,2026-03-20T22:41,1301,1,0.756,en,0.0648
4054,1665,5,v3,2026-03-10T22:55,796,1,0.404,en,0.0638
4055,845,3,v2,2026-03-05T04:15,1482,1,0.688,en,0.0145
4056,1737,10,v3,2026-02-11T13:51,876,1,0.857,en,0.07
4057,1108,1,v2,2026-03-25T01:10,1037,1,0.842,ja,0.044
4058,313,6,v3,2026-05-21T16:27,1072,1,0.897,en,0.0402
4059,655,5,v2,2026-02-10T17:20,953,1,0.878,en,0.0174
4060,102,10,v3,2026-04-15T16:38,1180,1,0.738,de,0.0552
4061,538,9,v2,2026-07-09T19:53,736,1,0.482,en,0.0374
4062,1726,5,v3,2026-01-08T11:29,1002,1,0.775,en,0.0478
4063,836,2,v3,2026-03-29T14:27,1234,1,0.982,de,0.0028
4064,989,11,v1,2026-01-25T17:35,1242,1,0.733,de,0.035
4065,278,12,v3,2026-06-05T05:35,1041,1,0.638,es,0.078
4066,1020,8,v3,2026-07-27T05:59,1094,1,0.528,en,0.0722
4067,1087,11,v3,2026-04-02T07:46,817,1,0.799,en,0.0079
4068,1473,11,v2,2026-03-06T16:02,941,1,0.562,en,0.0294
4069,793,12,v3,2026-04-02T20:55,1840,1,0.731,es,0.0784
4070,1254,2,v2,2026-07-15T00:49,1532,1,0.511,es,0.0158
4071,1674,12,v2,2026-01-23T12:21,1375,1,0.547,en,0.0415
4072,165,10,v1,2026-02-04T11:44,1910,1,0.576,fr,0.0174
4073,1357,9,v3,2026-04-03T12:23,1636,0,0.61,en,0.0263
4074,127,1,v2,2026-05-28T03:46,1400,1,0.66,ja,0.0431
4075,632,1,v3,2026-06-05T15:25,933,1,0.911,en,0.0104
4076,95,1,v1,2026-07-14T15:52,1379,1,0.606,en,0.0348
4077,908,3,v2,2026-05-12T04:47,993,0,0.778,en,0.0775
4078,953,6,v3,2026-03-24T13:55,705,1,0.969,en,0.0381
4079,51,7,v3,2026-04-15T21:42,1089,1,0.847,es,0.0631
4080,783,10,v2,2026-06-16T06:08,1134,1,0.551,en,0.0158
4081,1663,5,v2,2026-05-06T19:10,2065,1,0.805,de,0.0307
4082,585,5,v1,2026-02-20T16:39,1604,1,0.825,de,0.0352
4083,940,2,v3,2026-04-23T01:53,1514,1,0.796,ja,0.0561
4084,1455,6,v1,2026-03-02T22:03,2139,1,0.853,en,0.0382
4085,904,10,v2,2026-04-18T14:12,1431,1,0.449,de,0.0219
4086,659,11,v1,2026-07-11T09:05,2271,1,0.873,en,0.012
4087,595,6,v1,2026-07-16T22:48,1219,1,0.849,he,0.0047
4088,930,12,v1,2026-01-03T19:57,999,1,0.838,en,0.0478
4089,247,1,v3,2026-04-27T03:27,1769,1,0.741,es,0.0487
4090,1540,10,v1,2026-04-27T01:38,1992,1,0.818,en,0.0088
4091,1006,6,v1,2026-05-25T18:57,1325,0,0.568,es,0.0334
4092,857,10,v1,2026-04-16T23:49,1324,1,0.591,en,0.0361
4093,723,12,v2,2026-03-03T10:51,1101,1,0.605,es,0.0479
4094,763,2,v3,2026-02-01T20:33,872,1,0.902,he,0.0104
4095,684,12,v2,2026-02-28T18:22,1341,1,0.727,fr,0.0725
4096,1565,9,v2,2026-05-30T13:57,1159,1,0.827,en,0.0484
4097,891,1,v1,2026-06-10T01:56,1628,1,0.942,ja,0.0504
4098,1358,6,v1,2026-05-18T01:31,1335,1,0.84,es,0.0608
4099,1691,4,v1,2026-06-18T07:38,1537,1,0.658,fr,0.0565
4100,1043,2,v3,2026-05-12T04:05,217,1,0.998,he,0.0182
4101,554,4,v3,2026-04-08T18:29,1762,1,0.739,en,0.0677
4102,1756,9,v2,2026-07-15T01:05,1526,1,0.587,ja,0.0706
4103,518,5,v2,2026-03-14T02:43,729,1,0.939,de,0.0526
4104,284,1,v3,2026-04-30T04:55,1317,1,0.826,es,0.0192
4105,408,2,v2,2026-07-06T05:40,1879,1,0.539,en,0.0256
4106,1248,12,v1,2026-03-18T19:32,1209,1,0.813,ja,0.0187
4107,912,11,v2,2026-02-11T21:29,1332,1,0.697,en,0.0129
4108,555,12,v3,2026-06-26T06:31,1510,1,0.866,de,0.075
4109,131,12,v1,2026-03-11T10:26,1243,1,0.346,fr,0.0735
4110,715,12,v2,2026-04-07T20:32,681,1,0.739,en,0.0587
4111,1474,9,v3,2026-04-17T15:43,1491,1,0.759,de,0.0133
4112,251,4,v1,2026-01-13T15:08,1925,1,0.649,he,0.0292
4113,1303,12,v1,2026-03-24T18:25,1296,0,0.929,en,0.0229
4114,1338,10,v3,2026-05-27T20:04,1884,0,0.953,en,0.0477
4115,134,9,v1,2026-06-07T01:31,1634,1,0.709,en,0.038
4116,1373,2,v3,2026-06-01T02:26,1449,0,0.42,en,0.0645
4117,321,6,v1,2026-05-07T18:38,1271,1,0.587,de,0.0173
4118,1368,5,v1,2026-06-18T06:30,1394,1,0.963,en,0.0504
4119,505,5,v1,2026-01-21T11:01,1104,1,0.929,en,0.0352
4120,732,8,v2,2026-01-04T03:26,516,1,0.611,de,0.0378
4121,899,3,v2,2026-06-29T23:20,1219,1,0.877,de,0.0361
4122,1625,10,v2,2026-04-01T06:01,1289,1,0.725,de,0.0647
4123,1043,2,v1,2026-05-12T04:05,1366,1,0.829,he,0.077
4124,505,10,v2,2026-01-21T11:01,1064,1,0.771,en,0.0798
4125,1560,12,v2,2026-04-22T19:10,809,1,0.823,en,0.0589
4126,592,6,v1,2026-02-21T21:37,1732,1,1.0,en,0.079
4127,91,2,v3,2026-05-14T01:49,1699,1,0.663,en,0.0261
4128,12,3,v1,2026-06-01T07:52,1629,1,0.774,en,0.0069
4129,931,10,v3,2026-07-08T16:45,1183,1,1.0,de,0.014
4130,780,2,v3,2026-06-20T08:40,596,1,0.683,es,0.0374
4131,446,3,v2,2026-05-16T15:52,1294,1,0.663,en,0.0083
4132,254,12,v1,2026-02-27T02:57,2688,1,0.755,de,0.0462
4133,1154,3,v3,2026-02-12T23:52,724,1,0.636,en,0.0189
4134,1002,9,v3,2026-05-20T17:57,2047,1,0.731,de,0.0717
4135,1089,5,v2,2026-03-03T22:31,1253,1,0.611,en,0.0788
4136,830,11,v3,2026-07-27T19:40,665,1,0.502,he,0.0151
4137,1691,4,v3,2026-06-18T07:38,1030,0,0.543,fr,0.0227
4138,378,3,v3,2026-05-29T08:49,1042,1,0.734,en,0.0278
4139,309,1,v3,2026-07-22T00:48,1521,1,1.0,ja,0.0743
4140,1394,10,v2,2026-02-13T00:48,1050,1,0.667,ja,0.0169
4141,677,3,v2,2026-07-21T18:09,1997,1,0.64,en,0.0098
4142,1458,5,v2,2026-06-03T09:50,753,1,0.615,es,0.0385
4143,1548,2,v2,2026-04-18T10:07,465,1,0.637,fr,0.02
4144,1531,2,v1,2026-01-14T19:04,1459,0,0.802,de,0.0588
4145,1638,2,v3,2026-07-20T02:50,1821,1,0.92,fr,0.0457
4146,604,10,v2,2026-04-19T19:02,838,1,0.72,en,0.0034
4147,958,6,v3,2026-07-09T20:43,1378,1,0.399,fr,0.0264
4148,382,8,v2,2026-07-13T05:11,302,1,0.616,en,0.0368
4149,299,11,v1,2026-02-24T10:15,1835,1,0.577,en,0.0125
4150,279,1,v2,2026-07-09T22:53,1634,1,0.465,en,0.0134
4151,824,7,v2,2026-05-26T04:55,1388,1,0.669,en,0.0229
4152,831,6,v2,2026-05-16T18:29,1383,1,0.875,en,0.0297
4153,1788,6,v3,2026-05-05T05:22,875,1,0.931,ja,0.0629
4154,445,3,v3,2026-01-11T06:57,1736,1,0.888,fr,0.0405
4155,30,7,v2,2026-04-24T12:41,1021,1,0.846,es,0.0272
4156,895,4,v1,2026-04-19T22:38,1285,1,0.967,en,0.0103
4157,1214,1,v2,2026-01-05T06:47,948,1,0.824,es,0.041
4158,1587,6,v2,2026-06-17T10:14,1097,1,1.0,en,0.0756
4159,1650,4,v2,2026-03-01T08:25,1187,1,0.683,en,0.0303
4160,367,4,v1,2026-04-22T17:58,1680,1,0.458,fr,0.0737
4161,833,5,v3,2026-06-20T13:53,268,1,0.819,en,0.0047
4162,1330,6,v3,2026-03-12T13:40,1039,1,0.616,ja,0.0207
4163,936,1,v3,2026-02-21T12:33,1608,1,0.852,en,0.0479
4164,964,11,v1,2026-01-15T13:53,1235,1,0.69,ja,0.0221
4165,1177,4,v3,2026-01-23T19:17,1090,1,0.632,en,0.0455
4166,781,6,v3,2026-03-01T05:30,790,1,0.73,he,0.0121
4167,115,1,v3,2026-05-23T17:24,610,1,0.709,es,0.0183
4168,1301,5,v3,2026-03-24T12:07,1025,1,0.924,he,0.0375
4169,971,6,v3,2026-04-01T03:30,350,1,1.0,en,0.0116
4170,1247,5,v2,2026-07-07T23:46,1356,1,0.856,es,0.0597
4171,1268,1,v1,2026-01-09T23:20,1387,1,0.755,es,0.0095
4172,977,12,v2,2026-06-20T16:18,1489,1,0.582,en,0.0246
4173,1656,11,v3,2026-04-14T15:12,1397,1,0.574,es,0.0502
4174,883,1,v1,2026-04-25T18:01,1633,1,0.653,en,0.0774
4175,603,3,v1,2026-03-10T19:30,1486,1,0.78,en,0.0493
4176,1431,6,v2,2026-06-30T09:34,1476,1,0.531,en,0.0403
4177,187,4,v3,2026-05-13T04:20,1575,1,0.993,he,0.0798
4178,664,3,v2,2026-02-01T18:04,1316,1,0.69,en,0.0492
4179,1311,4,v2,2026-02-15T02:48,755,1,0.8,he,0.01
4180,750,8,v3,2026-02-12T21:12,1251,1,0.799,fr,0.0742
4181,350,10,v1,2026-06-21T10:58,2272,1,0.89,es,0.0195
4182,1645,5,v2,2026-02-05T17:51,991,1,0.561,es,0.0228
4183,397,5,v2,2026-01-10T12:23,501,1,0.952,en,0.0389
4184,522,8,v1,2026-06-18T19:24,1702,1,0.685,he,0.0637
4185,834,11,v1,2026-02-15T14:07,1960,1,0.703,en,0.0201
4186,1695,7,v3,2026-01-03T09:19,771,1,0.703,fr,0.0112
4187,150,12,v1,2026-02-02T22:17,1571,1,0.779,ja,0.0758
4188,1358,2,v2,2026-05-18T01:31,680,1,0.881,es,0.0601
4189,1516,5,v2,2026-04-09T15:30,1037,1,1.0,ja,0.0403
4190,302,8,v3,2026-05-01T12:17,1009,1,1.0,en,0.006
4191,779,5,v3,2026-06-15T01:02,1248,1,0.672,en,0.0303
4192,181,8,v2,2026-07-07T18:14,766,1,0.616,en,0.0779
4193,864,2,v3,2026-04-06T01:41,1845,1,0.915,en,0.0092
4194,1143,11,v2,2026-04-07T07:49,614,1,0.392,de,0.0689
4195,348,12,v2,2026-04-28T17:22,966,1,0.829,en,0.0564
4196,1633,7,v2,2026-07-23T00:57,1006,1,0.571,es,0.0038
4197,246,9,v1,2026-05-08T18:40,1722,1,0.746,ja,0.026
4198,1332,6,v2,2026-02-20T00:46,1359,1,0.743,ja,0.0065
4199,1651,4,v1,2026-03-14T15:50,1719,1,0.871,en,0.0227
4200,1202,9,v3,2026-03-25T07:48,1111,1,0.829,en,0.0655
4201,1778,1,v1,2026-02-28T15:50,1467,1,0.658,es,0.0713
4202,1469,11,v3,2026-07-11T16:01,1861,1,0.81,es,0.0671
4203,597,6,v1,2026-07-25T15:40,1106,1,0.793,en,0.0572
4204,787,7,v2,2026-06-22T21:00,1291,1,0.784,ja,0.0439
4205,1465,8,v2,2026-02-13T03:32,1247,1,0.609,en,0.0158
4206,78,9,v2,2026-05-11T16:00,1663,1,0.682,en,0.0389
4207,534,7,v2,2026-01-18T13:38,1387,1,0.875,en,0.065
4208,406,7,v2,2026-06-08T18:05,180,1,0.753,en,0.0117
4209,281,5,v1,2026-07-17T21:13,1042,1,0.775,en,0.0707
4210,935,12,v3,2026-01-09T03:24,2253,1,0.832,en,0.01
4211,349,12,v1,2026-04-06T09:51,1565,1,0.801,en,0.0704
4212,1474,5,v3,2026-04-17T15:43,1343,1,0.911,de,0.0665
4213,320,7,v1,2026-03-16T01:50,1322,1,0.669,en,0.0693
4214,166,8,v3,2026-07-17T23:15,498,1,0.467,en,0.0576
4215,1759,6,v3,2026-05-27T09:16,1536,1,0.663,en,0.0699
4216,1337,10,v3,2026-07-06T01:10,1832,1,0.86,de,0.0421
4217,1632,12,v1,2026-01-14T02:20,1763,1,0.449,en,0.0195
4218,639,8,v2,2026-04-16T00:49,1935,1,0.639,en,0.0146
4219,486,3,v3,2026-06-07T02:25,952,1,0.44,de,0.0554
4220,1470,2,v2,2026-06-14T21:17,705,1,0.826,fr,0.0533
4221,809,12,v2,2026-07-04T20:06,1507,1,0.857,de,0.0341
4222,832,2,v2,2026-07-16T07:25,699,0,0.674,en,0.0731
4223,817,4,v3,2026-02-25T02:04,1402,1,0.77,fr,0.0043
4224,1450,7,v1,2026-07-10T13:36,1152,1,0.789,en,0.0565
4225,867,8,v2,2026-06-20T21:19,976,1,0.55,en,0.0688
4226,398,5,v2,2026-03-02T20:34,1158,1,0.624,es,0.0622
4227,1112,10,v3,2026-06-14T10:21,1060,1,0.715,he,0.0269
4228,1051,11,v2,2026-04-03T14:20,746,0,0.489,en,0.0748
4229,1349,12,v3,2026-02-14T00:08,1352,1,0.591,en,0.0346
4230,206,2,v1,2026-06-15T21:35,1850,1,0.571,en,0.0789
4231,446,7,v2,2026-05-16T15:52,1701,1,0.538,en,0.0128
