query_id,document_id,rank,retrieval_score,is_relevant,retriever_version
882,66,1,0.43,1,dense_v1
882,141,2,0.571,1,hybrid_v2
882,156,3,0.628,1,dense_v1
882,181,4,0.538,1,dense_v1
882,148,5,0.753,0,dense_v1
883,341,1,0.464,1,hybrid_v2
883,242,2,0.774,0,dense_v1
883,137,3,0.885,1,hybrid_v2
883,473,4,0.637,1,dense_v1
883,328,5,0.638,1,hybrid_v2
884,319,1,0.739,1,hybrid_v2
884,7,2,0.639,1,dense_v1
884,9,3,0.496,0,dense_v1
884,120,4,0.572,0,hybrid_v2
884,496,5,0.372,1,hybrid_v2
885,328,1,0.872,1,hybrid_v2
885,353,2,0.455,0,dense_v1
885,57,3,0.673,1,hybrid_v2
885,282,4,0.572,0,dense_v1
885,187,5,0.711,0,hybrid_v2
886,454,1,0.581,1,dense_v1
886,297,2,0.657,1,hybrid_v2
886,41,3,0.442,0,dense_v1
886,218,4,0.62,0,hybrid_v2
886,120,5,0.414,0,dense_v1
887,112,1,0.866,0,dense_v1
887,313,2,0.535,1,dense_v1
887,365,3,0.82,0,hybrid_v2
887,494,4,0.867,1,dense_v1
887,378,5,0.803,0,dense_v1
888,259,1,0.565,0,hybrid_v2
888,143,2,0.876,1,hybrid_v2
888,64,3,0.957,0,hybrid_v2
888,254,4,0.705,1,dense_v1
888,431,5,0.824,0,hybrid_v2
889,93,1,0.375,1,dense_v1
889,153,2,0.834,0,dense_v1
889,164,3,0.632,1,hybrid_v2
889,94,4,0.947,0,dense_v1
889,114,5,0.4,1,dense_v1
890,28,1,0.666,1,hybrid_v2
890,10,2,0.43,1,hybrid_v2
890,140,3,0.504,0,dense_v1
890,482,4,0.606,1,hybrid_v2
890,500,5,0.882,0,dense_v1
891,72,1,0.814,1,dense_v1
891,114,2,0.511,1,dense_v1
891,439,3,0.947,1,dense_v1
891,7,4,0.919,1,hybrid_v2
891,217,5,0.753,0,hybrid_v2
892,195,1,0.949,1,dense_v1
892,420,2,0.897,1,dense_v1
892,381,3,0.799,1,dense_v1
892,245,4,0.557,1,hybrid_v2
892,446,5,0.54,1,hybrid_v2
893,202,1,0.468,1,hybrid_v2
893,196,2,0.593,1,hybrid_v2
893,327,3,0.664,0,dense_v1
893,369,4,0.382,1,hybrid_v2
893,98,5,0.519,1,dense_v1
894,113,1,0.695,1,dense_v1
894,279,2,0.511,0,hybrid_v2
894,449,3,0.688,1,dense_v1
894,231,4,0.88,0,hybrid_v2
894,42,5,0.704,1,dense_v1
895,302,1,0.485,0,dense_v1
895,413,2,0.892,0,dense_v1
895,404,3,0.574,1,hybrid_v2
895,30,4,0.652,1,hybrid_v2
895,450,5,0.691,0,hybrid_v2
896,310,1,0.434,1,hybrid_v2
896,372,2,0.925,1,dense_v1
896,117,3,0.974,0,dense_v1
896,388,4,0.614,0,hybrid_v2
896,42,5,0.912,0,hybrid_v2
897,27,1,0.671,1,hybrid_v2
897,218,2,0.411,0,hybrid_v2
897,13,3,0.394,0,dense_v1
897,339,4,0.81,0,hybrid_v2
897,362,5,0.516,0,dense_v1
898,346,1,0.554,1,hybrid_v2
898,361,2,0.772,0,dense_v1
898,319,3,0.763,1,dense_v1
898,125,4,0.61,1,dense_v1
898,114,5,0.672,1,hybrid_v2
899,21,1,0.526,1,dense_v1
899,102,2,0.951,1,hybrid_v2
899,291,3,0.687,1,hybrid_v2
899,65,4,0.773,0,hybrid_v2
899,131,5,0.574,1,dense_v1
900,240,1,0.884,1,hybrid_v2
900,353,2,0.478,1,hybrid_v2
900,472,3,0.54,1,dense_v1
900,230,4,0.803,0,dense_v1
900,314,5,0.853,0,hybrid_v2
901,347,1,0.688,1,hybrid_v2
901,147,2,0.482,1,dense_v1
901,199,3,0.713,0,dense_v1
901,450,4,0.877,1,dense_v1
901,409,5,0.546,0,hybrid_v2
902,411,1,0.521,1,dense_v1
902,18,2,0.533,0,hybrid_v2
902,488,3,0.603,0,dense_v1
902,299,4,0.914,0,dense_v1
902,429,5,0.464,0,dense_v1
903,70,1,0.918,1,hybrid_v2
903,468,2,0.976,1,dense_v1
903,397,3,0.645,1,hybrid_v2
903,450,4,0.511,0,hybrid_v2
903,394,5,0.493,0,hybrid_v2
904,14,1,0.915,1,hybrid_v2
904,216,2,0.797,1,dense_v1
904,22,3,0.435,1,dense_v1
904,365,4,0.675,1,dense_v1
904,274,5,0.38,1,dense_v1
905,114,1,0.685,1,hybrid_v2
905,322,2,0.696,0,hybrid_v2
905,124,3,0.752,0,dense_v1
905,195,4,0.707,1,hybrid_v2
905,219,5,0.755,0,hybrid_v2
906,428,1,0.718,0,hybrid_v2
906,311,2,0.466,0,dense_v1
906,174,3,0.454,0,hybrid_v2
906,234,4,0.449,1,hybrid_v2
906,89,5,0.39,0,dense_v1
907,489,1,0.497,1,hybrid_v2
907,404,2,0.414,0,hybrid_v2
907,442,3,0.862,0,hybrid_v2
907,390,4,0.352,0,hybrid_v2
907,489,5,0.437,1,dense_v1
908,311,1,0.53,1,dense_v1
908,38,2,0.427,0,hybrid_v2
908,187,3,0.853,1,dense_v1
908,231,4,0.942,0,dense_v1
908,337,5,0.656,0,dense_v1
909,217,1,0.544,1,dense_v1
909,468,2,0.354,1,dense_v1
909,476,3,0.86,1,dense_v1
909,30,4,0.394,0,hybrid_v2
909,142,5,0.422,0,dense_v1
910,157,1,0.749,1,dense_v1
910,95,2,0.549,1,hybrid_v2
910,154,3,0.9,0,hybrid_v2
910,114,4,0.959,0,hybrid_v2
910,247,5,0.539,0,hybrid_v2
911,106,1,0.68,1,dense_v1
911,137,2,0.446,1,dense_v1
911,213,3,0.518,0,hybrid_v2
911,454,4,0.716,1,hybrid_v2
911,416,5,0.539,0,dense_v1
912,471,1,0.835,1,dense_v1
912,377,2,0.795,1,hybrid_v2
912,306,3,0.357,1,hybrid_v2
912,74,4,0.58,0,dense_v1
912,43,5,0.453,0,hybrid_v2
913,139,1,0.781,1,hybrid_v2
913,89,2,0.894,1,hybrid_v2
913,377,3,0.58,0,hybrid_v2
913,202,4,0.728,1,hybrid_v2
913,485,5,0.516,1,dense_v1
914,428,1,0.762,1,hybrid_v2
914,422,2,0.782,0,hybrid_v2
914,291,3,0.507,1,hybrid_v2
914,15,4,0.942,0,dense_v1
914,480,5,0.363,0,dense_v1
915,362,1,0.484,1,hybrid_v2
915,337,2,0.745,0,dense_v1
915,330,3,0.457,1,dense_v1
915,362,4,0.657,1,hybrid_v2
915,454,5,0.467,0,dense_v1
916,476,1,0.71,0,dense_v1
916,246,2,0.567,1,hybrid_v2
916,121,3,0.843,0,dense_v1
916,15,4,0.522,1,dense_v1
916,156,5,0.591,0,dense_v1
917,188,1,0.667,1,dense_v1
917,108,2,0.434,1,dense_v1
917,446,3,0.527,0,hybrid_v2
917,498,4,0.59,0,dense_v1
917,308,5,0.539,1,hybrid_v2
918,406,1,0.392,0,dense_v1
918,425,2,0.568,1,dense_v1
918,294,3,0.486,1,hybrid_v2
918,339,4,0.517,1,hybrid_v2
918,446,5,0.826,1,hybrid_v2
919,370,1,0.388,1,hybrid_v2
919,271,2,0.519,0,dense_v1
919,462,3,0.564,1,hybrid_v2
919,423,4,0.499,0,dense_v1
919,495,5,0.966,0,dense_v1
920,94,1,0.966,1,hybrid_v2
920,199,2,0.532,1,hybrid_v2
920,377,3,0.709,0,hybrid_v2
920,373,4,0.759,1,hybrid_v2
920,67,5,0.932,0,dense_v1
921,240,1,0.686,1,hybrid_v2
921,295,2,0.713,0,hybrid_v2
921,412,3,0.691,1,dense_v1
921,334,4,0.384,0,dense_v1
921,131,5,0.882,1,hybrid_v2
922,401,1,0.666,1,dense_v1
922,278,2,0.927,0,hybrid_v2
922,46,3,0.803,0,dense_v1
922,139,4,0.925,0,dense_v1
922,343,5,0.615,0,dense_v1
923,290,1,0.936,1,hybrid_v2
923,375,2,0.966,1,hybrid_v2
923,290,3,0.703,1,hybrid_v2
923,168,4,0.78,1,hybrid_v2
923,368,5,0.388,0,hybrid_v2
924,422,1,0.913,1,dense_v1
924,178,2,0.442,0,hybrid_v2
924,344,3,0.899,1,dense_v1
924,19,4,0.714,0,hybrid_v2
924,230,5,0.561,1,dense_v1
925,21,1,0.756,1,hybrid_v2
925,219,2,0.784,1,dense_v1
925,300,3,0.734,1,dense_v1
925,375,4,0.547,1,dense_v1
925,295,5,0.818,0,hybrid_v2
926,106,1,0.844,0,dense_v1
926,361,2,0.645,1,hybrid_v2
926,443,3,0.873,0,hybrid_v2
926,31,4,0.666,1,dense_v1
926,28,5,0.93,1,hybrid_v2
927,302,1,0.916,1,dense_v1
927,329,2,0.663,0,dense_v1
927,32,3,0.808,0,dense_v1
927,84,4,0.729,1,dense_v1
927,187,5,0.784,0,dense_v1
928,66,1,0.714,1,hybrid_v2
928,105,2,0.554,0,dense_v1
928,395,3,0.851,1,dense_v1
928,52,4,0.772,0,hybrid_v2
928,402,5,0.6,0,hybrid_v2
929,22,1,0.71,0,hybrid_v2
929,164,2,0.489,0,dense_v1
929,13,3,0.92,0,hybrid_v2
929,13,4,0.659,1,hybrid_v2
929,294,5,0.449,0,dense_v1
930,328,1,0.829,1,dense_v1
930,463,2,0.723,0,dense_v1
930,383,3,0.765,1,hybrid_v2
930,76,4,0.93,0,hybrid_v2
930,168,5,0.765,1,dense_v1
931,116,1,0.531,0,dense_v1
931,248,2,0.378,1,dense_v1
931,265,3,0.683,0,hybrid_v2
931,493,4,0.645,0,dense_v1
931,423,5,0.703,1,hybrid_v2
932,401,1,0.828,1,dense_v1
932,18,2,0.85,1,dense_v1
932,281,3,0.636,1,hybrid_v2
932,9,4,0.563,0,dense_v1
932,159,5,0.444,1,hybrid_v2
933,41,1,0.444,1,dense_v1
933,421,2,0.946,1,dense_v1
933,407,3,0.489,1,dense_v1
933,31,4,0.899,1,hybrid_v2
933,262,5,0.814,1,dense_v1
934,67,1,0.773,1,dense_v1
934,220,2,0.369,1,dense_v1
934,301,3,0.847,1,dense_v1
934,39,4,0.916,0,hybrid_v2
934,163,5,0.626,0,dense_v1
935,289,1,0.666,1,hybrid_v2
935,478,2,0.821,0,dense_v1
935,143,3,0.772,1,hybrid_v2
935,94,4,0.916,0,dense_v1
935,432,5,0.517,0,hybrid_v2
936,314,1,0.474,0,hybrid_v2
936,125,2,0.638,1,hybrid_v2
936,401,3,0.751,0,hybrid_v2
936,318,4,0.721,1,hybrid_v2
936,221,5,0.427,1,hybrid_v2
937,204,1,0.781,0,dense_v1
937,335,2,0.409,0,dense_v1
937,315,3,0.552,0,hybrid_v2
937,149,4,0.405,0,dense_v1
937,447,5,0.751,1,dense_v1
938,384,1,0.667,1,dense_v1
938,271,2,0.642,1,hybrid_v2
938,79,3,0.581,0,hybrid_v2
938,183,4,0.533,0,dense_v1
938,379,5,0.393,0,dense_v1
939,19,1,0.483,0,hybrid_v2
939,317,2,0.45,0,dense_v1
939,292,3,0.838,0,hybrid_v2
939,258,4,0.733,0,dense_v1
939,329,5,0.779,0,hybrid_v2
940,290,1,0.412,1,hybrid_v2
940,263,2,0.959,1,dense_v1
940,416,3,0.579,1,dense_v1
940,465,4,0.793,1,dense_v1
940,403,5,0.699,0,hybrid_v2
941,77,1,0.958,1,dense_v1
941,140,2,0.39,1,hybrid_v2
941,185,3,0.471,1,dense_v1
941,424,4,0.474,1,hybrid_v2
941,264,5,0.399,0,dense_v1
942,265,1,0.934,1,dense_v1
942,208,2,0.4,1,hybrid_v2
942,1,3,0.874,0,dense_v1
942,411,4,0.378,1,hybrid_v2
942,292,5,0.862,0,dense_v1
943,267,1,0.695,1,hybrid_v2
943,376,2,0.533,0,hybrid_v2
943,151,3,0.855,0,hybrid_v2
943,145,4,0.521,0,dense_v1
943,378,5,0.508,0,dense_v1
944,104,1,0.92,1,dense_v1
944,64,2,0.924,0,dense_v1
944,267,3,0.792,0,dense_v1
944,101,4,0.45,0,dense_v1
944,431,5,0.445,0,hybrid_v2
945,256,1,0.393,1,dense_v1
945,140,2,0.949,0,hybrid_v2
945,399,3,0.626,1,dense_v1
945,233,4,0.592,0,dense_v1
945,217,5,0.401,1,dense_v1
946,54,1,0.694,1,dense_v1
946,290,2,0.887,0,dense_v1
946,159,3,0.634,0,hybrid_v2
946,497,4,0.784,1,hybrid_v2
946,95,5,0.396,1,dense_v1
947,384,1,0.677,0,hybrid_v2
947,239,2,0.846,1,hybrid_v2
947,495,3,0.674,1,hybrid_v2
947,52,4,0.955,0,dense_v1
947,493,5,0.865,0,hybrid_v2
948,297,1,0.819,1,hybrid_v2
948,331,2,0.586,0,dense_v1
948,475,3,0.556,0,hybrid_v2
948,276,4,0.411,1,dense_v1
948,489,5,0.952,1,dense_v1
949,440,1,0.764,1,hybrid_v2
949,479,2,0.958,0,dense_v1
949,134,3,0.703,0,dense_v1
949,259,4,0.739,1,dense_v1
949,55,5,0.677,0,dense_v1
950,415,1,0.402,1,dense_v1
950,497,2,0.466,0,dense_v1
950,79,3,0.455,0,hybrid_v2
950,425,4,0.658,0,hybrid_v2
950,407,5,0.968,1,dense_v1
951,388,1,0.457,1,hybrid_v2
951,234,2,0.936,1,dense_v1
951,107,3,0.852,1,hybrid_v2
951,144,4,0.466,1,dense_v1
951,397,5,0.946,1,hybrid_v2
952,215,1,0.82,1,dense_v1
952,118,2,0.546,1,dense_v1
952,415,3,0.823,1,dense_v1
952,399,4,0.595,1,dense_v1
952,472,5,0.619,1,hybrid_v2
953,28,1,0.55,1,dense_v1
953,427,2,0.594,0,hybrid_v2
953,9,3,0.876,1,dense_v1
953,23,4,0.67,0,hybrid_v2
953,178,5,0.887,1,dense_v1
954,197,1,0.36,1,hybrid_v2
954,27,2,0.457,1,hybrid_v2
954,77,3,0.486,0,hybrid_v2
954,462,4,0.846,1,dense_v1
954,40,5,0.963,0,hybrid_v2
955,135,1,0.464,1,dense_v1
955,488,2,0.653,0,dense_v1
955,411,3,0.595,0,hybrid_v2
955,167,4,0.652,1,hybrid_v2
955,3,5,0.538,0,hybrid_v2
956,138,1,0.354,1,hybrid_v2
956,414,2,0.911,1,hybrid_v2
956,323,3,0.744,1,dense_v1
956,8,4,0.873,0,hybrid_v2
956,371,5,0.767,0,hybrid_v2
957,401,1,0.704,1,hybrid_v2
957,30,2,0.956,0,dense_v1
957,225,3,0.719,1,dense_v1
957,249,4,0.793,0,dense_v1
957,160,5,0.842,0,hybrid_v2
958,319,1,0.746,0,dense_v1
958,388,2,0.816,1,hybrid_v2
958,332,3,0.654,0,dense_v1
958,448,4,0.406,0,hybrid_v2
958,175,5,0.869,1,hybrid_v2
959,23,1,0.634,1,hybrid_v2
959,468,2,0.72,1,dense_v1
959,314,3,0.916,1,dense_v1
959,476,4,0.847,0,hybrid_v2
959,369,5,0.45,0,dense_v1
960,304,1,0.855,1,dense_v1
960,216,2,0.473,0,hybrid_v2
960,119,3,0.786,1,hybrid_v2
960,72,4,0.89,0,hybrid_v2
960,454,5,0.847,0,dense_v1
961,499,1,0.528,1,dense_v1
961,399,2,0.942,1,hybrid_v2
961,30,3,0.372,1,hybrid_v2
961,390,4,0.931,0,dense_v1
961,260,5,0.904,0,dense_v1
962,370,1,0.629,1,hybrid_v2
962,482,2,0.568,0,dense_v1
962,457,3,0.792,0,dense_v1
962,348,4,0.73,0,dense_v1
962,209,5,0.442,0,dense_v1
963,303,1,0.715,0,hybrid_v2
963,249,2,0.844,1,hybrid_v2
963,399,3,0.826,0,dense_v1
963,457,4,0.565,1,hybrid_v2
963,163,5,0.882,1,dense_v1
964,225,1,0.426,0,dense_v1
964,328,2,0.895,0,hybrid_v2
964,192,3,0.35,0,dense_v1
964,127,4,0.502,0,hybrid_v2
964,140,5,0.451,0,dense_v1
965,65,1,0.704,1,hybrid_v2
965,367,2,0.621,1,hybrid_v2
965,464,3,0.729,0,hybrid_v2
965,76,4,0.58,1,hybrid_v2
965,234,5,0.421,0,dense_v1
966,497,1,0.694,1,dense_v1
966,45,2,0.717,1,hybrid_v2
966,210,3,0.92,0,dense_v1
966,145,4,0.914,1,dense_v1
966,377,5,0.649,0,hybrid_v2
967,70,1,0.949,1,hybrid_v2
967,50,2,0.566,0,hybrid_v2
967,296,3,0.777,1,dense_v1
967,249,4,0.964,0,hybrid_v2
967,397,5,0.724,0,dense_v1
968,131,1,0.379,1,dense_v1
968,158,2,0.554,1,hybrid_v2
968,333,3,0.881,0,dense_v1
968,120,4,0.622,0,hybrid_v2
968,95,5,0.498,0,hybrid_v2
969,62,1,0.754,1,dense_v1
969,59,2,0.425,0,hybrid_v2
969,334,3,0.87,0,hybrid_v2
969,442,4,0.683,0,hybrid_v2
969,211,5,0.601,1,dense_v1
970,398,1,0.746,1,hybrid_v2
970,379,2,0.647,0,hybrid_v2
970,176,3,0.869,0,dense_v1
970,212,4,0.954,0,hybrid_v2
970,350,5,0.569,0,dense_v1
971,74,1,0.414,1,hybrid_v2
971,116,2,0.385,0,hybrid_v2
971,43,3,0.857,1,hybrid_v2
971,469,4,0.465,0,hybrid_v2
971,407,5,0.803,1,dense_v1
972,479,1,0.932,1,dense_v1
972,316,2,0.55,0,hybrid_v2
972,291,3,0.45,1,hybrid_v2
972,497,4,0.682,0,hybrid_v2
972,491,5,0.74,0,hybrid_v2
973,171,1,0.392,1,dense_v1
973,69,2,0.528,1,hybrid_v2
973,295,3,0.628,0,hybrid_v2
973,229,4,0.948,1,dense_v1
973,6,5,0.368,0,dense_v1
974,103,1,0.642,1,dense_v1
974,50,2,0.375,1,hybrid_v2
974,183,3,0.554,0,hybrid_v2
974,287,4,0.375,1,hybrid_v2
974,221,5,0.592,0,hybrid_v2
975,370,1,0.601,1,dense_v1
975,173,2,0.565,0,hybrid_v2
975,275,3,0.481,1,hybrid_v2
975,264,4,0.361,1,dense_v1
975,244,5,0.594,0,hybrid_v2
976,310,1,0.837,0,dense_v1
976,193,2,0.504,1,dense_v1
976,449,3,0.565,1,dense_v1
976,364,4,0.894,0,dense_v1
976,437,5,0.379,1,hybrid_v2
977,259,1,0.837,1,hybrid_v2
977,237,2,0.817,1,hybrid_v2
977,395,3,0.812,0,hybrid_v2
977,148,4,0.528,0,hybrid_v2
977,105,5,0.416,0,dense_v1
978,16,1,0.604,0,hybrid_v2
978,172,2,0.513,1,dense_v1
978,133,3,0.516,0,hybrid_v2
978,312,4,0.68,0,hybrid_v2
978,427,5,0.562,0,dense_v1
979,8,1,0.678,1,dense_v1
979,8,2,0.634,1,dense_v1
979,138,3,0.947,1,dense_v1
979,333,4,0.496,0,dense_v1
979,236,5,0.464,1,dense_v1
980,279,1,0.788,1,dense_v1
980,496,2,0.688,0,hybrid_v2
980,101,3,0.754,1,dense_v1
980,347,4,0.513,0,dense_v1
980,218,5,0.951,0,dense_v1
981,51,1,0.929,1,hybrid_v2
981,70,2,0.362,1,dense_v1
981,21,3,0.691,1,hybrid_v2
981,350,4,0.594,0,hybrid_v2
981,384,5,0.931,0,hybrid_v2
982,499,1,0.388,1,hybrid_v2
982,227,2,0.718,1,hybrid_v2
982,99,3,0.921,0,hybrid_v2
982,473,4,0.627,1,dense_v1
982,325,5,0.798,1,dense_v1
983,364,1,0.731,1,dense_v1
983,325,2,0.482,0,hybrid_v2
983,478,3,0.879,0,dense_v1
983,157,4,0.666,1,dense_v1
983,373,5,0.833,0,hybrid_v2
984,66,1,0.512,1,hybrid_v2
984,11,2,0.907,1,dense_v1
984,61,3,0.95,1,dense_v1
984,73,4,0.456,0,dense_v1
984,174,5,0.732,0,hybrid_v2
985,107,1,0.882,1,dense_v1
985,12,2,0.58,1,dense_v1
985,479,3,0.807,0,hybrid_v2
985,275,4,0.675,1,dense_v1
985,450,5,0.685,0,dense_v1
986,19,1,0.943,1,hybrid_v2
986,225,2,0.783,1,hybrid_v2
986,383,3,0.836,1,hybrid_v2
986,309,4,0.686,1,dense_v1
986,290,5,0.356,0,dense_v1
987,345,1,0.601,0,hybrid_v2
987,70,2,0.536,0,dense_v1
987,304,3,0.967,0,dense_v1
987,450,4,0.743,1,hybrid_v2
987,274,5,0.976,1,hybrid_v2
988,87,1,0.394,1,hybrid_v2
988,333,2,0.709,0,hybrid_v2
988,175,3,0.804,1,hybrid_v2
988,109,4,0.69,0,dense_v1
988,352,5,0.707,0,dense_v1
989,207,1,0.776,1,dense_v1
989,360,2,0.426,0,dense_v1
989,132,3,0.933,1,dense_v1
989,479,4,0.927,0,dense_v1
989,172,5,0.496,0,dense_v1
990,42,1,0.782,1,dense_v1
990,59,2,0.682,1,hybrid_v2
990,444,3,0.878,1,hybrid_v2
990,213,4,0.403,1,dense_v1
990,63,5,0.623,0,dense_v1
991,10,1,0.44,1,dense_v1
991,31,2,0.654,1,dense_v1
991,485,3,0.721,1,hybrid_v2
991,399,4,0.724,1,dense_v1
991,56,5,0.759,0,dense_v1
992,58,1,0.559,1,hybrid_v2
992,169,2,0.808,0,hybrid_v2
992,209,3,0.376,1,hybrid_v2
992,440,4,0.68,0,hybrid_v2
992,379,5,0.357,0,hybrid_v2
993,99,1,0.714,1,hybrid_v2
993,354,2,0.68,1,hybrid_v2
993,86,3,0.393,0,dense_v1
993,141,4,0.781,0,dense_v1
993,47,5,0.661,0,hybrid_v2
994,273,1,0.867,1,hybrid_v2
994,145,2,0.958,0,dense_v1
994,128,3,0.566,0,hybrid_v2
994,11,4,0.676,1,dense_v1
994,155,5,0.577,1,hybrid_v2
995,373,1,0.605,1,dense_v1
995,260,2,0.489,0,hybrid_v2
995,36,3,0.82,1,hybrid_v2
995,217,4,0.609,0,hybrid_v2
995,65,5,0.475,1,hybrid_v2
996,191,1,0.863,1,dense_v1
996,68,2,0.357,1,dense_v1
996,76,3,0.892,1,hybrid_v2
996,98,4,0.808,1,dense_v1
996,117,5,0.959,0,dense_v1
997,129,1,0.585,0,dense_v1
997,372,2,0.705,1,hybrid_v2
997,98,3,0.767,1,dense_v1
997,135,4,0.736,1,dense_v1
997,411,5,0.656,1,hybrid_v2
998,185,1,0.697,1,hybrid_v2
998,293,2,0.659,0,dense_v1
998,77,3,0.84,1,dense_v1
998,362,4,0.835,0,hybrid_v2
998,475,5,0.927,1,hybrid_v2
999,359,1,0.53,1,dense_v1
999,174,2,0.51,1,hybrid_v2
999,308,3,0.931,0,hybrid_v2
999,372,4,0.885,0,hybrid_v2
999,417,5,0.904,1,hybrid_v2
1000,9,1,0.445,1,dense_v1
1000,214,2,0.807,1,hybrid_v2
1000,361,3,0.385,1,hybrid_v2
1000,138,4,0.738,1,hybrid_v2
1000,254,5,0.485,0,hybrid_v2
1001,95,1,0.624,0,hybrid_v2
1001,27,2,0.42,1,hybrid_v2
1001,175,3,0.893,0,dense_v1
1001,271,4,0.453,1,dense_v1
1001,217,5,0.668,0,hybrid_v2
1002,109,1,0.814,0,dense_v1
1002,166,2,0.38,1,hybrid_v2
1002,249,3,0.598,1,dense_v1
1002,145,4,0.355,1,dense_v1
1002,288,5,0.629,0,dense_v1
1003,235,1,0.874,1,dense_v1
1003,319,2,0.357,1,dense_v1
1003,387,3,0.407,1,dense_v1
1003,200,4,0.61,1,hybrid_v2
1003,449,5,0.948,1,hybrid_v2
1004,482,1,0.427,0,hybrid_v2
1004,107,2,0.609,1,hybrid_v2
1004,355,3,0.521,0,hybrid_v2
1004,235,4,0.945,1,dense_v1
1004,445,5,0.498,0,hybrid_v2
1005,345,1,0.928,1,hybrid_v2
1005,173,2,0.676,1,hybrid_v2
1005,362,3,0.754,1,dense_v1
1005,351,4,0.956,0,hybrid_v2
1005,162,5,0.793,0,dense_v1
1006,384,1,0.472,1,hybrid_v2
1006,279,2,0.725,1,hybrid_v2
1006,281,3,0.96,0,dense_v1
1006,108,4,0.722,1,hybrid_v2
1006,385,5,0.674,1,hybrid_v2
1007,98,1,0.425,1,dense_v1
1007,52,2,0.787,1,dense_v1
1007,437,3,0.605,0,dense_v1
1007,403,4,0.661,1,hybrid_v2
1007,341,5,0.89,0,dense_v1
1008,395,1,0.447,1,dense_v1
1008,425,2,0.61,0,hybrid_v2
1008,238,3,0.895,0,dense_v1
1008,419,4,0.707,0,dense_v1
1008,352,5,0.754,0,hybrid_v2
1009,382,1,0.626,0,dense_v1
1009,395,2,0.779,1,hybrid_v2
1009,44,3,0.902,0,hybrid_v2
1009,88,4,0.401,1,hybrid_v2
1009,487,5,0.476,0,hybrid_v2
1010,264,1,0.484,1,hybrid_v2
1010,208,2,0.645,1,dense_v1
1010,72,3,0.463,0,dense_v1
1010,133,4,0.633,0,dense_v1
1010,324,5,0.433,0,hybrid_v2
1011,414,1,0.391,0,dense_v1
1011,79,2,0.609,0,dense_v1
1011,237,3,0.371,0,hybrid_v2
1011,99,4,0.538,0,hybrid_v2
1011,64,5,0.944,0,hybrid_v2
1012,419,1,0.486,1,hybrid_v2
1012,200,2,0.43,0,hybrid_v2
1012,116,3,0.552,0,hybrid_v2
1012,265,4,0.624,0,dense_v1
1012,478,5,0.556,0,dense_v1
1013,472,1,0.895,1,dense_v1
1013,268,2,0.64,0,dense_v1
1013,192,3,0.825,1,dense_v1
1013,225,4,0.862,1,hybrid_v2
1013,4,5,0.491,1,hybrid_v2
1014,364,1,0.569,1,hybrid_v2
1014,284,2,0.617,1,hybrid_v2
1014,437,3,0.719,1,hybrid_v2
1014,266,4,0.687,1,dense_v1
1014,71,5,0.963,0,hybrid_v2
1015,41,1,0.926,0,dense_v1
1015,98,2,0.663,1,hybrid_v2
1015,466,3,0.426,1,dense_v1
1015,223,4,0.673,1,hybrid_v2
1015,26,5,0.875,1,hybrid_v2
1016,15,1,0.37,1,hybrid_v2
1016,162,2,0.837,1,hybrid_v2
1016,365,3,0.58,0,dense_v1
1016,243,4,0.406,0,dense_v1
1016,74,5,0.452,0,hybrid_v2
1017,145,1,0.823,1,dense_v1
1017,104,2,0.373,0,hybrid_v2
1017,396,3,0.742,1,hybrid_v2
1017,272,4,0.69,1,dense_v1
1017,187,5,0.601,0,dense_v1
1018,463,1,0.885,0,dense_v1
1018,123,2,0.641,1,hybrid_v2
1018,165,3,0.609,0,hybrid_v2
1018,47,4,0.383,0,hybrid_v2
1018,350,5,0.741,1,hybrid_v2
1019,306,1,0.47,1,dense_v1
1019,372,2,0.423,0,hybrid_v2
1019,471,3,0.787,0,hybrid_v2
1019,377,4,0.665,0,dense_v1
1019,22,5,0.852,1,hybrid_v2
1020,95,1,0.846,1,hybrid_v2
1020,284,2,0.805,0,hybrid_v2
1020,67,3,0.52,0,dense_v1
1020,30,4,0.382,0,hybrid_v2
1020,426,5,0.818,0,hybrid_v2
1021,117,1,0.88,1,hybrid_v2
1021,60,2,0.595,0,hybrid_v2
1021,453,3,0.458,0,hybrid_v2
1021,19,4,0.917,0,hybrid_v2
1021,17,5,0.754,0,hybrid_v2
1022,65,1,0.435,1,hybrid_v2
1022,365,2,0.437,1,hybrid_v2
1022,270,3,0.466,1,hybrid_v2
1022,365,4,0.465,1,hybrid_v2
1022,429,5,0.945,1,dense_v1
1023,427,1,0.766,1,hybrid_v2
1023,54,2,0.577,0,hybrid_v2
1023,296,3,0.978,1,dense_v1
1023,362,4,0.374,0,hybrid_v2
1023,9,5,0.806,0,dense_v1
1024,109,1,0.407,1,dense_v1
1024,186,2,0.652,1,dense_v1
1024,245,3,0.513,0,hybrid_v2
1024,84,4,0.775,0,hybrid_v2
1024,278,5,0.577,1,hybrid_v2
1025,173,1,0.563,1,dense_v1
1025,180,2,0.905,1,dense_v1
1025,153,3,0.438,0,dense_v1
1025,117,4,0.473,0,hybrid_v2
1025,274,5,0.479,1,hybrid_v2
1026,441,1,0.72,1,dense_v1
1026,214,2,0.778,1,hybrid_v2
1026,279,3,0.368,0,hybrid_v2
1026,6,4,0.469,0,dense_v1
1026,287,5,0.767,1,dense_v1
1027,149,1,0.859,0,dense_v1
1027,215,2,0.724,1,hybrid_v2
